file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,isActive/0,false,307,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,"BeanTourist/15[int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.util.Date,java.util.Date,boolean]",true,49,1,1,15,17,0,0,15,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,setSurname/1[java.lang.String],false,144,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,getProvince/0,false,244,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,setProvince/1[java.lang.String],false,253,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,setUsername/1[java.lang.String],false,325,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,setStreet/1[java.lang.String],false,289,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,setDateOfBirth/1[java.util.Date],false,162,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,setDataRegistration/1[java.util.Date],false,181,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,getCap/0,false,79,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,BeanTourist/0,true,70,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,setActive/1[boolean],false,316,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,getStreet/0,false,280,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,setId/1[int],false,334,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,getDateOfBirth/0,false,153,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,setCityNascita/1[java.lang.String],false,107,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,getDataRegistration/0,false,172,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,getSurname/0,false,135,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,getEmail/0,false,190,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,setEmail/1[java.lang.String],false,199,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,getPassword/0,false,226,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,getId/0,false,343,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,setName/1[java.lang.String],false,217,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanTourist.java,unisa.gps.etour.bean.BeanTourist,getCityNascita/0,false,98,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitBC.java,unisa.gps.etour.bean.BeanVisitBC,setIdTourist/1[int],false,115,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitBC.java,unisa.gps.etour.bean.BeanVisitBC,setIdCulturalHeritage/1[int],false,96,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitBC.java,unisa.gps.etour.bean.BeanVisitBC,setDataVisit/1[java.util.Date],false,77,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitBC.java,unisa.gps.etour.bean.BeanVisitBC,BeanVisitBC/0,true,40,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitBC.java,unisa.gps.etour.bean.BeanVisitBC,setComment/1[java.lang.String],false,58,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitBC.java,unisa.gps.etour.bean.BeanVisitBC,getIdTourist/0,false,106,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitBC.java,unisa.gps.etour.bean.BeanVisitBC,"BeanVisitBC/5[int,int,java.lang.String,int,java.util.Date]",true,29,1,1,5,7,0,0,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitBC.java,unisa.gps.etour.bean.BeanVisitBC,getIdCulturalHeritage/0,false,87,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitBC.java,unisa.gps.etour.bean.BeanVisitBC,setRating/1[int],false,133,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitBC.java,unisa.gps.etour.bean.BeanVisitBC,getDataVisit/0,false,68,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitBC.java,unisa.gps.etour.bean.BeanVisitBC,getComment/0,false,49,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitBC.java,unisa.gps.etour.bean.BeanVisitBC,getRating/0,false,124,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitPR.java,unisa.gps.etour.bean.BeanVisitPR,"BeanVisitPR/5[int,int,java.lang.String,int,java.util.Date]",true,28,1,1,5,7,0,0,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitPR.java,unisa.gps.etour.bean.BeanVisitPR,getComment/0,false,48,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitPR.java,unisa.gps.etour.bean.BeanVisitPR,getRating/0,false,120,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitPR.java,unisa.gps.etour.bean.BeanVisitPR,getIdTourist/0,false,102,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitPR.java,unisa.gps.etour.bean.BeanVisitPR,getDataVisit/0,false,66,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitPR.java,unisa.gps.etour.bean.BeanVisitPR,setComment/1[java.lang.String],false,57,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitPR.java,unisa.gps.etour.bean.BeanVisitPR,BeanVisitPR/0,true,39,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitPR.java,unisa.gps.etour.bean.BeanVisitPR,setIdRefreshmentPoint/1[int],false,93,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitPR.java,unisa.gps.etour.bean.BeanVisitPR,setIdTourist/1[int],false,111,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitPR.java,unisa.gps.etour.bean.BeanVisitPR,setDataVisit/1[java.util.Date],false,75,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitPR.java,unisa.gps.etour.bean.BeanVisitPR,setRating/1[int],false,129,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/BeanVisitPR.java,unisa.gps.etour.bean.BeanVisitPR,getIdRefreshmentPoint/0,false,84,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC$Anonymous1,internalFrameClosing/1[javax.swing.event.InternalFrameEvent],false,199,2,2,8,14,0,5,1,8,0,0,0,1,0,0,7,2,5,1,1,0,0,0,38,1,0,false
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC$Anonymous1,internalFrameOpened/1[javax.swing.event.InternalFrameEvent],false,169,3,2,8,15,0,4,1,8,0,0,0,0,1,0,13,0,6,2,1,0,0,0,64,1,0,false
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,initializeCardBC/0,false,287,2,1,16,79,0,1,0,16,5,3,0,0,0,0,6,0,3,3,0,2,0,0,110,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,loadStatistic/0,false,460,2,9,9,37,0,2,0,9,0,0,0,0,1,0,17,25,3,11,1,0,0,0,23,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,putDataBean/0,false,1109,2,1,17,20,1,4,0,17,0,0,0,0,0,1,1,6,4,1,0,0,0,0,16,2,0,false
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,loadTags/0,false,1132,4,5,8,22,0,2,0,8,0,0,2,1,1,0,0,0,4,0,3,0,0,0,15,2,0,false
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,loadDataForm/0,false,412,2,5,22,45,0,5,0,22,0,0,0,2,0,0,6,6,7,6,1,0,0,0,23,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,CardBC/1[unisa.gps.etour.gui.operatoragency.CulturalHeritage],true,139,2,1,13,55,0,0,1,13,2,2,0,0,0,0,5,2,9,2,0,1,0,0,110,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,getToolbarCardBC/0,false,538,1,3,7,17,1,0,0,7,4,1,0,2,0,0,0,0,1,0,2,0,0,0,25,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,getStatTotal/0,false,1056,0,3,10,46,1,5,0,10,0,0,1,1,0,0,9,34,25,4,2,0,0,0,48,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,getDataBCForm/0,false,722,2,7,24,160,1,14,0,24,0,0,3,2,0,0,36,147,36,8,3,0,0,0,74,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,getFeedback/0,false,955,2,2,11,30,1,2,0,11,0,0,0,1,0,0,0,8,9,0,1,1,0,0,42,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,getStatMonthCurrent/0,false,996,0,3,10,46,1,5,0,10,0,0,1,1,0,0,9,34,25,4,2,0,0,0,40,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,getId/0,false,274,1,2,1,6,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,19,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,"CardBC/3[unisa.gps.etour.gui.operatoragency.CulturalHeritage,unisa.gps.etour.bean.BeanCulturalHeritage,boolean]",true,238,3,2,10,23,0,0,3,10,3,4,0,0,0,0,2,2,7,1,1,0,0,0,62,1,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,getBtnSave/0,false,588,0,2,8,46,1,0,0,8,0,0,0,1,0,0,2,0,1,1,1,1,0,0,61,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,getBtnCancel/0,false,651,0,2,8,33,1,0,0,8,0,0,0,1,0,0,2,0,1,1,1,1,0,0,46,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,getStatistic/0,false,918,1,2,4,29,1,3,0,4,2,1,0,1,0,0,2,13,17,0,1,0,0,0,36,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,activeDisactiveEdit/0,false,514,0,7,7,17,0,5,0,7,0,0,1,0,0,0,0,1,5,0,2,0,0,0,23,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,showHideSuggestions/0,false,501,0,3,5,7,0,2,0,5,0,0,1,0,0,0,0,0,2,0,1,0,0,0,20,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,getBtnModify/0,false,562,0,2,7,18,1,0,0,7,0,0,0,1,0,0,2,0,1,1,1,1,0,0,35,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC,getBtnModifyComment/0,false,690,0,2,7,20,1,0,0,7,0,0,0,1,0,0,2,0,1,1,1,1,0,0,29,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC$Anonymous8,valueChanged/1[javax.swing.event.ListSelectionEvent],false,978,0,2,2,3,0,0,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,8,1,0,false
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC$Anonymous7,actionPerformed/1[java.awt.event.ActionEvent],false,700,1,2,6,7,0,2,1,6,0,0,0,1,0,0,3,1,2,1,1,0,0,0,15,1,0,false
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC$Anonymous6,actionPerformed/1[java.awt.event.ActionEvent],false,660,1,5,5,20,0,4,1,5,0,0,1,1,0,1,2,2,4,0,3,0,0,0,19,1,0,false
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC$Anonymous5,actionPerformed/1[java.awt.event.ActionEvent],false,596,4,4,17,33,0,5,1,17,0,0,0,2,1,0,13,2,7,4,2,0,0,0,53,1,0,false
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC$Anonymous4,actionPerformed/1[java.awt.event.ActionEvent],false,570,1,3,4,6,0,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,1,0,false
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC$Anonymous3,stateChanged/1[javax.swing.event.ChangeEvent],false,371,0,5,3,23,0,0,1,3,0,0,0,2,0,0,0,2,0,0,2,0,0,0,7,1,0,false
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC$Anonymous2,internalFrameOpened/1[javax.swing.event.InternalFrameEvent],false,298,3,2,9,16,0,4,1,9,0,0,0,0,1,0,13,0,6,2,1,0,0,0,65,1,0,false
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardBC.java,unisa.gps.etour.gui.operatoragency.CardBC$Anonymous2,internalFrameClosing/1[javax.swing.event.InternalFrameEvent],false,329,3,3,10,19,0,5,1,10,0,0,0,1,0,0,7,2,5,2,2,0,0,0,39,1,0,false
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR$Anonymous3,actionPerformed/1[java.awt.event.ActionEvent],false,284,1,3,3,5,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,1,0,false
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR$Anonymous2,focusGained/1[java.awt.event.FocusEvent],false,127,0,2,2,6,0,1,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,10,1,0,false
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR$Anonymous2,focusLost/1[java.awt.event.FocusEvent],false,135,1,4,14,19,0,3,1,14,0,0,0,0,0,0,4,0,4,1,3,0,0,0,40,1,0,false
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,makeEditabled/0,false,236,0,7,6,16,0,5,0,6,0,0,1,0,0,0,0,1,5,0,2,0,0,0,15,2,0,false
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getBtnCancel/0,false,317,0,2,5,9,1,0,0,5,0,0,0,1,0,0,2,0,1,0,1,0,0,0,23,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getBtnModifyComment/0,false,333,0,2,5,9,1,0,0,5,0,0,0,1,0,0,2,0,1,0,1,0,0,0,27,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getProvPR/0,false,932,0,3,2,11,1,2,0,2,0,0,1,1,0,0,99,1,3,0,2,0,0,0,38,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getFeedbackTable/0,false,1042,0,2,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getCapPR/0,false,816,0,2,2,8,1,0,0,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,14,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getPhonePR/0,false,859,0,2,2,8,1,0,0,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,15,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getAddressPR1/0,false,765,0,2,4,15,1,0,0,4,0,0,0,1,0,0,6,4,1,0,1,0,0,0,20,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getCityPR/0,false,787,0,2,2,8,1,0,0,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,15,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getPosGeoZ/0,false,1128,0,2,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,19,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getStatisticTotal/0,false,1068,0,2,2,8,1,0,0,2,0,0,0,1,0,0,0,2,1,0,1,0,0,0,15,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getBtnModify/0,false,276,0,2,5,16,1,0,0,5,0,0,0,1,0,0,2,0,1,0,1,1,0,0,37,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getPosGeoY/0,false,1116,0,2,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,19,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getScheduleCHOrePR/0,false,1140,0,2,1,7,1,0,0,1,0,0,0,1,0,0,0,2,1,0,1,0,0,0,20,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getJContentPane/0,false,259,1,2,4,9,1,0,0,4,2,8,0,1,0,0,0,0,1,0,1,0,0,0,18,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getJScrollPane2/0,false,1028,1,2,3,8,1,0,0,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,11,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getAddressPR/0,false,751,0,2,2,8,1,0,0,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,14,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getNamePR/0,false,983,1,2,5,11,1,0,0,5,0,0,0,1,0,0,0,4,1,0,1,0,0,0,22,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getPosGeoX/0,false,1104,0,2,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,19,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getJScrollPane/0,false,830,1,2,3,8,1,0,0,3,1,1,0,1,0,0,0,0,1,0,1,0,0,0,10,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getDescriptionPR/0,false,844,0,2,2,8,1,0,0,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,14,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,initialize/0,false,226,1,1,9,8,0,0,0,9,1,9,0,0,0,0,1,4,0,0,0,0,0,0,22,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getScheduleAPOrePR/0,false,873,0,4,3,12,1,1,0,3,0,0,1,1,0,0,1,5,2,1,3,0,0,0,22,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getJPanel/0,false,1001,2,2,5,19,1,1,0,5,0,0,0,1,0,0,18,18,11,0,1,0,0,0,19,2,0,true
/work/Papiere/finegrained-traceability/datasets/eTour/code/CardPR.java,unisa.gps.etour.gui.operatoragency.CardPR,getBtnSave/0,false,301,0,2,5,9,1,0,0,5,0,0,0,1,0,0,2,0,1,0,1,0,0,0,23,2,0,true
