file,class,method,variable,usage
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ReportAdverseEventAction.java,edu.ncsu.csc.itrust.action.ReportAdverseEventAction,addReport/1[edu.ncsu.csc.itrust.beans.AdverseEventBean],transactionDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ReportAdverseEventAction.java,edu.ncsu.csc.itrust.action.ReportAdverseEventAction,sendMails/1[java.util.List<edu.ncsu.csc.itrust.beans.AdverseEventBean>],emailer,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ReportAdverseEventAction.java,edu.ncsu.csc.itrust.action.ReportAdverseEventAction,sendMails/1[java.util.List<edu.ncsu.csc.itrust.beans.AdverseEventBean>],loggedInMID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ReportAdverseEventAction.java,edu.ncsu.csc.itrust.action.ReportAdverseEventAction,sendMails/1[java.util.List<edu.ncsu.csc.itrust.beans.AdverseEventBean>],personnelDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ReportAdverseEventAction.java,edu.ncsu.csc.itrust.action.ReportAdverseEventAction,sendMails/1[java.util.List<edu.ncsu.csc.itrust.beans.AdverseEventBean>],patientDAO,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ReportAdverseEventAction.java,edu.ncsu.csc.itrust.action.ReportAdverseEventAction,sendMails/1[java.util.List<edu.ncsu.csc.itrust.beans.AdverseEventBean>],transactionDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ResetPasswordAction.java,edu.ncsu.csc.itrust.action.ResetPasswordAction,checkMID/1[java.lang.String],authDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ResetPasswordAction.java,edu.ncsu.csc.itrust.action.ResetPasswordAction,getSecurityQuestion/1[long],authDAO,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ResetPasswordAction.java,edu.ncsu.csc.itrust.action.ResetPasswordAction,ResetPasswordAction/1[edu.ncsu.csc.itrust.dao.DAOFactory],factory,6
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ResetPasswordAction.java,edu.ncsu.csc.itrust.action.ResetPasswordAction,ResetPasswordAction/1[edu.ncsu.csc.itrust.dao.DAOFactory],authDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ResetPasswordAction.java,edu.ncsu.csc.itrust.action.ResetPasswordAction,ResetPasswordAction/1[edu.ncsu.csc.itrust.dao.DAOFactory],patientDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ResetPasswordAction.java,edu.ncsu.csc.itrust.action.ResetPasswordAction,"makeEmailApp/2[long,java.lang.String]",factory,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ResetPasswordAction.java,edu.ncsu.csc.itrust.action.ResetPasswordAction,isMaxedOut/1[java.lang.String],MAX_RESET_ATTEMPTS,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ResetPasswordAction.java,edu.ncsu.csc.itrust.action.ResetPasswordAction,isMaxedOut/1[java.lang.String],authDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ResetPasswordAction.java,edu.ncsu.csc.itrust.action.ResetPasswordAction,"resetPassword/6[long,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",factory,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ResetPasswordAction.java,edu.ncsu.csc.itrust.action.ResetPasswordAction,"resetPassword/6[long,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",MAX_RESET_ATTEMPTS,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ResetPasswordAction.java,edu.ncsu.csc.itrust.action.ResetPasswordAction,"resetPassword/6[long,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",authDAO,5
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ResetPasswordAction.java,edu.ncsu.csc.itrust.action.ResetPasswordAction,"checkRole/2[long,java.lang.String]",patientDAO,5
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SearchUsersAction.java,edu.ncsu.csc.itrust.action.SearchUsersAction,"searchForPersonnelWithName/2[java.lang.String,java.lang.String]",personnelDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SearchUsersAction.java,edu.ncsu.csc.itrust.action.SearchUsersAction,"SearchUsersAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",personnelDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SearchUsersAction.java,edu.ncsu.csc.itrust.action.SearchUsersAction,"SearchUsersAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",patientDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SearchUsersAction.java,edu.ncsu.csc.itrust.action.SearchUsersAction,"searchForPatientsWithName/2[java.lang.String,java.lang.String]",patientDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,getDLHCPsFor/1[long],patientDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,sendMessage/1[edu.ncsu.csc.itrust.beans.MessageBean],messageDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,sendMessage/1[edu.ncsu.csc.itrust.beans.MessageBean],messVal,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,sendMessage/1[edu.ncsu.csc.itrust.beans.MessageBean],emailer,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,sendMessage/1[edu.ncsu.csc.itrust.beans.MessageBean],loggedInMID,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,sendMessage/1[edu.ncsu.csc.itrust.beans.MessageBean],personnelDAO,5
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,sendMessage/1[edu.ncsu.csc.itrust.beans.MessageBean],emailVal,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,sendMessage/1[edu.ncsu.csc.itrust.beans.MessageBean],patientDAO,3
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,sendMessage/1[edu.ncsu.csc.itrust.beans.MessageBean],transactionDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,getPersonnelName/1[long],personnelDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,getMyDLHCPs/0,loggedInMID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,"SendMessageAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",messageDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,"SendMessageAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",messVal,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,"SendMessageAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",emailer,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,"SendMessageAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",loggedInMID,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,"SendMessageAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",personnelDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,"SendMessageAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",emailVal,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,"SendMessageAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",patientDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,"SendMessageAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",transactionDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,getMyRepresentees/0,loggedInMID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,getMyRepresentees/0,patientDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SendMessageAction.java,edu.ncsu.csc.itrust.action.SendMessageAction,getPatientName/1[long],patientDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SetSecurityQuestionAction.java,edu.ncsu.csc.itrust.action.SetSecurityQuestionAction,updateInformation/1[edu.ncsu.csc.itrust.beans.SecurityQA],loggedInMID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SetSecurityQuestionAction.java,edu.ncsu.csc.itrust.action.SetSecurityQuestionAction,updateInformation/1[edu.ncsu.csc.itrust.beans.SecurityQA],authDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SetSecurityQuestionAction.java,edu.ncsu.csc.itrust.action.SetSecurityQuestionAction,retrieveInformation/0,loggedInMID,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SetSecurityQuestionAction.java,edu.ncsu.csc.itrust.action.SetSecurityQuestionAction,retrieveInformation/0,authDAO,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SetSecurityQuestionAction.java,edu.ncsu.csc.itrust.action.SetSecurityQuestionAction,checkMID/1[long],authDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SetSecurityQuestionAction.java,edu.ncsu.csc.itrust.action.SetSecurityQuestionAction,"SetSecurityQuestionAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",loggedInMID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SetSecurityQuestionAction.java,edu.ncsu.csc.itrust.action.SetSecurityQuestionAction,"SetSecurityQuestionAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",authDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SurveyAction.java,edu.ncsu.csc.itrust.action.SurveyAction,"SurveyAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",transDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SurveyAction.java,edu.ncsu.csc.itrust.action.SurveyAction,"SurveyAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",loggedInMID,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SurveyAction.java,edu.ncsu.csc.itrust.action.SurveyAction,"SurveyAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",surveyDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SurveyAction.java,edu.ncsu.csc.itrust.action.SurveyAction,"addSurvey/2[edu.ncsu.csc.itrust.beans.SurveyBean,long]",transDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SurveyAction.java,edu.ncsu.csc.itrust.action.SurveyAction,"addSurvey/2[edu.ncsu.csc.itrust.beans.SurveyBean,long]",loggedInMID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/SurveyAction.java,edu.ncsu.csc.itrust.action.SurveyAction,"addSurvey/2[edu.ncsu.csc.itrust.beans.SurveyBean,long]",surveyDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateCPTCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateCPTCodeListAction,"UpdateCPTCodeListAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",transDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateCPTCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateCPTCodeListAction,"UpdateCPTCodeListAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",cptDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateCPTCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateCPTCodeListAction,"UpdateCPTCodeListAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",loggedInMID,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateCPTCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateCPTCodeListAction,updateCode/1[edu.ncsu.csc.itrust.beans.ProcedureBean],cptDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateCPTCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateCPTCodeListAction,updateInformation/1[edu.ncsu.csc.itrust.beans.ProcedureBean],transDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateCPTCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateCPTCodeListAction,updateInformation/1[edu.ncsu.csc.itrust.beans.ProcedureBean],loggedInMID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateCPTCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateCPTCodeListAction,updateInformation/1[edu.ncsu.csc.itrust.beans.ProcedureBean],validator,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateCPTCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateCPTCodeListAction,addCPTCode/1[edu.ncsu.csc.itrust.beans.ProcedureBean],transDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateCPTCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateCPTCodeListAction,addCPTCode/1[edu.ncsu.csc.itrust.beans.ProcedureBean],cptDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateCPTCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateCPTCodeListAction,addCPTCode/1[edu.ncsu.csc.itrust.beans.ProcedureBean],loggedInMID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateCPTCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateCPTCodeListAction,addCPTCode/1[edu.ncsu.csc.itrust.beans.ProcedureBean],validator,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateHospitalListAction.java,edu.ncsu.csc.itrust.action.UpdateHospitalListAction,"UpdateHospitalListAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",transDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateHospitalListAction.java,edu.ncsu.csc.itrust.action.UpdateHospitalListAction,"UpdateHospitalListAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",hospDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateHospitalListAction.java,edu.ncsu.csc.itrust.action.UpdateHospitalListAction,"UpdateHospitalListAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",performerID,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateHospitalListAction.java,edu.ncsu.csc.itrust.action.UpdateHospitalListAction,updateHospital/1[edu.ncsu.csc.itrust.beans.HospitalBean],hospDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateHospitalListAction.java,edu.ncsu.csc.itrust.action.UpdateHospitalListAction,addHospital/1[edu.ncsu.csc.itrust.beans.HospitalBean],transDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateHospitalListAction.java,edu.ncsu.csc.itrust.action.UpdateHospitalListAction,addHospital/1[edu.ncsu.csc.itrust.beans.HospitalBean],hospDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateHospitalListAction.java,edu.ncsu.csc.itrust.action.UpdateHospitalListAction,addHospital/1[edu.ncsu.csc.itrust.beans.HospitalBean],performerID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateICDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateICDCodeListAction,addICDCode/1[edu.ncsu.csc.itrust.beans.DiagnosisBean],transDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateICDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateICDCodeListAction,addICDCode/1[edu.ncsu.csc.itrust.beans.DiagnosisBean],icdDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateICDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateICDCodeListAction,addICDCode/1[edu.ncsu.csc.itrust.beans.DiagnosisBean],validator,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateICDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateICDCodeListAction,addICDCode/1[edu.ncsu.csc.itrust.beans.DiagnosisBean],performerID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateICDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateICDCodeListAction,"UpdateICDCodeListAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",transDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateICDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateICDCodeListAction,"UpdateICDCodeListAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",icdDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateICDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateICDCodeListAction,"UpdateICDCodeListAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",performerID,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateICDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateICDCodeListAction,updateInformation/1[edu.ncsu.csc.itrust.beans.DiagnosisBean],transDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateICDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateICDCodeListAction,updateInformation/1[edu.ncsu.csc.itrust.beans.DiagnosisBean],icdDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateICDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateICDCodeListAction,updateInformation/1[edu.ncsu.csc.itrust.beans.DiagnosisBean],validator,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateICDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateICDCodeListAction,updateInformation/1[edu.ncsu.csc.itrust.beans.DiagnosisBean],performerID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateLOINCListAction.java,edu.ncsu.csc.itrust.action.UpdateLOINCListAction,"UpdateLOINCListAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",transDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateLOINCListAction.java,edu.ncsu.csc.itrust.action.UpdateLOINCListAction,"UpdateLOINCListAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",lDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateLOINCListAction.java,edu.ncsu.csc.itrust.action.UpdateLOINCListAction,"UpdateLOINCListAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",performerID,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateLOINCListAction.java,edu.ncsu.csc.itrust.action.UpdateLOINCListAction,updateInformation/1[edu.ncsu.csc.itrust.beans.LOINCbean],transDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateLOINCListAction.java,edu.ncsu.csc.itrust.action.UpdateLOINCListAction,updateInformation/1[edu.ncsu.csc.itrust.beans.LOINCbean],lDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateLOINCListAction.java,edu.ncsu.csc.itrust.action.UpdateLOINCListAction,updateInformation/1[edu.ncsu.csc.itrust.beans.LOINCbean],validator,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateLOINCListAction.java,edu.ncsu.csc.itrust.action.UpdateLOINCListAction,updateInformation/1[edu.ncsu.csc.itrust.beans.LOINCbean],performerID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateLOINCListAction.java,edu.ncsu.csc.itrust.action.UpdateLOINCListAction,add/1[edu.ncsu.csc.itrust.beans.LOINCbean],transDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateLOINCListAction.java,edu.ncsu.csc.itrust.action.UpdateLOINCListAction,add/1[edu.ncsu.csc.itrust.beans.LOINCbean],lDAO,2
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateLOINCListAction.java,edu.ncsu.csc.itrust.action.UpdateLOINCListAction,add/1[edu.ncsu.csc.itrust.beans.LOINCbean],validator,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateLOINCListAction.java,edu.ncsu.csc.itrust.action.UpdateLOINCListAction,add/1[edu.ncsu.csc.itrust.beans.LOINCbean],performerID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateNDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateNDCodeListAction,addNDCode/1[edu.ncsu.csc.itrust.beans.MedicationBean],ndDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateNDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateNDCodeListAction,addNDCode/1[edu.ncsu.csc.itrust.beans.MedicationBean],transDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateNDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateNDCodeListAction,addNDCode/1[edu.ncsu.csc.itrust.beans.MedicationBean],validator,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateNDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateNDCodeListAction,addNDCode/1[edu.ncsu.csc.itrust.beans.MedicationBean],performerID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateNDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateNDCodeListAction,"UpdateNDCodeListAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",ndDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateNDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateNDCodeListAction,"UpdateNDCodeListAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",transDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateNDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateNDCodeListAction,"UpdateNDCodeListAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",performerID,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateNDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateNDCodeListAction,updateCode/1[edu.ncsu.csc.itrust.beans.MedicationBean],ndDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateNDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateNDCodeListAction,updateInformation/1[edu.ncsu.csc.itrust.beans.MedicationBean],transDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateNDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateNDCodeListAction,updateInformation/1[edu.ncsu.csc.itrust.beans.MedicationBean],validator,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/UpdateNDCodeListAction.java,edu.ncsu.csc.itrust.action.UpdateNDCodeListAction,updateInformation/1[edu.ncsu.csc.itrust.beans.MedicationBean],performerID,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewAdverseEventAction.java,edu.ncsu.csc.itrust.action.ViewAdverseEventAction,ViewAdverseEventAction/1[edu.ncsu.csc.itrust.dao.DAOFactory],adEventDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewAdverseEventAction.java,edu.ncsu.csc.itrust.action.ViewAdverseEventAction,getUnremovedAdverseEventsByCode/1[java.lang.String],adEventDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewAdverseEventAction.java,edu.ncsu.csc.itrust.action.ViewAdverseEventAction,getNameForCode/1[java.lang.String],adEventDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewAdverseEventAction.java,edu.ncsu.csc.itrust.action.ViewAdverseEventAction,getAdverseEvent/1[int],adEventDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewExpiredPrescriptionsAction.java,edu.ncsu.csc.itrust.action.ViewExpiredPrescriptionsAction,getPrescriptionsForPatient/1[long],transDAO,5
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewExpiredPrescriptionsAction.java,edu.ncsu.csc.itrust.action.ViewExpiredPrescriptionsAction,getPrescriptionsForPatient/1[long],emailer,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewExpiredPrescriptionsAction.java,edu.ncsu.csc.itrust.action.ViewExpiredPrescriptionsAction,getPrescriptionsForPatient/1[long],loggedInMID,9
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewExpiredPrescriptionsAction.java,edu.ncsu.csc.itrust.action.ViewExpiredPrescriptionsAction,getPrescriptionsForPatient/1[long],personnelDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewExpiredPrescriptionsAction.java,edu.ncsu.csc.itrust.action.ViewExpiredPrescriptionsAction,getPrescriptionsForPatient/1[long],patientDAO,8
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewExpiredPrescriptionsAction.java,edu.ncsu.csc.itrust.action.ViewExpiredPrescriptionsAction,"ViewExpiredPrescriptionsAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",transDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewExpiredPrescriptionsAction.java,edu.ncsu.csc.itrust.action.ViewExpiredPrescriptionsAction,"ViewExpiredPrescriptionsAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",emailer,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewExpiredPrescriptionsAction.java,edu.ncsu.csc.itrust.action.ViewExpiredPrescriptionsAction,"ViewExpiredPrescriptionsAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",loggedInMID,4
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewExpiredPrescriptionsAction.java,edu.ncsu.csc.itrust.action.ViewExpiredPrescriptionsAction,"ViewExpiredPrescriptionsAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",personnelDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewExpiredPrescriptionsAction.java,edu.ncsu.csc.itrust.action.ViewExpiredPrescriptionsAction,"ViewExpiredPrescriptionsAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",patientDAO,1
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewExpiredPrescriptionsAction.java,edu.ncsu.csc.itrust.action.ViewExpiredPrescriptionsAction,getPatient/1[long],patientDAO,1
