file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyMessagesAction.java,edu.ncsu.csc.itrust.action.ViewMyMessagesAction,getAllMySentMessagesNameDescending/0,false,125,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyMessagesAction.java,edu.ncsu.csc.itrust.action.ViewMyMessagesAction,getAllMyMessagesTimeAscending/0,false,59,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyMessagesAction.java,edu.ncsu.csc.itrust.action.ViewMyMessagesAction,validateAndCreateFilter/1[java.lang.String],false,130,0,8,5,23,3,6,1,5,0,0,1,2,1,0,17,12,11,1,2,0,0,0,36,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyMessagesAction.java,edu.ncsu.csc.itrust.action.ViewMyMessagesAction,getAllMySentMessages/0,false,92,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyMessagesAction.java,edu.ncsu.csc.itrust.action.ViewMyMessagesAction,getPersonnelName/1[long],false,268,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyMessagesAction.java,edu.ncsu.csc.itrust.action.ViewMyMessagesAction,"filterMessages/2[java.util.List<edu.ncsu.csc.itrust.beans.MessageBean>,java.lang.String]",false,168,2,16,18,34,1,7,2,18,1,1,1,0,0,0,9,16,8,0,3,0,0,0,36,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyMessagesAction.java,edu.ncsu.csc.itrust.action.ViewMyMessagesAction,getAllMySentMessagesTimeAscending/0,false,103,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,"ViewMyRecordsAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",true,55,1,1,11,14,0,0,2,11,0,0,0,0,0,0,0,0,12,0,0,0,0,0,25,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,isSurveyCompleted/1[long],false,281,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,getEmailHistory/0,false,129,4,1,3,3,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,doesFamilyMemberHaveCancer/1[edu.ncsu.csc.itrust.beans.FamilyMemberBean],false,366,3,4,5,8,3,1,1,5,0,0,1,1,0,0,1,1,1,0,2,0,0,0,28,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,getAllHealthRecords/0,false,220,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,getAllOfficeVisits/0,false,240,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,doesFamilyMemberHaveHighBP/1[edu.ncsu.csc.itrust.beans.FamilyMemberBean],false,312,3,5,5,8,3,1,1,5,0,0,1,1,0,0,0,3,1,0,2,0,0,0,33,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,doesFamilyMemberHaveHeartDisease/1[edu.ncsu.csc.itrust.beans.FamilyMemberBean],false,384,3,4,5,8,3,1,1,5,0,0,1,1,0,0,1,1,1,0,2,0,0,0,30,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,getPatient/0,false,99,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,getFamily/0,false,148,3,6,7,29,1,3,0,7,0,0,2,1,2,0,1,0,4,0,3,0,0,0,31,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,getRepresented/0,false,260,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,getPersonnel/1[long],false,119,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,getRepresenting/0,false,270,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,doesFamilyMemberHaveDiabetes/1[edu.ncsu.csc.itrust.beans.FamilyMemberBean],false,348,3,4,5,8,3,1,1,5,0,0,1,1,0,0,1,1,1,0,2,0,0,0,28,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,getLabs/0,false,291,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,getFamilyMemberCOD/1[edu.ncsu.csc.itrust.beans.FamilyMemberBean],false,420,5,3,5,7,3,2,1,5,0,0,0,2,0,0,2,0,2,0,1,0,0,0,31,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,getFamilyHealthRecords/1[long],false,230,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,isFamilyMemberSmoker/1[edu.ncsu.csc.itrust.beans.FamilyMemberBean],false,402,3,4,4,8,3,1,1,4,0,0,1,1,0,0,0,1,1,0,2,0,0,0,27,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,getCompleteOfficeVisit/1[long],false,250,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,getAllergies/0,false,139,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,getFamilyHistory/0,false,184,3,6,6,28,1,3,0,6,0,0,2,1,2,0,1,0,4,0,3,0,0,0,33,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,getReportRequests/0,false,301,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,doesFamilyMemberHaveHighCholesterol/1[edu.ncsu.csc.itrust.beans.FamilyMemberBean],false,330,3,5,5,8,3,1,1,5,0,0,1,1,0,0,0,3,1,0,2,0,0,0,31,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,representPatient/1[java.lang.String],false,79,2,3,2,13,1,1,1,2,0,0,0,0,1,0,2,0,2,1,2,0,0,0,29,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRecordsAction.java,edu.ncsu.csc.itrust.action.ViewMyRecordsAction,getPatient/1[long],false,109,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRemoteMonitoringListAction.java,edu.ncsu.csc.itrust.action.ViewMyRemoteMonitoringListAction,getPatientsData/0,false,47,3,1,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRemoteMonitoringListAction.java,edu.ncsu.csc.itrust.action.ViewMyRemoteMonitoringListAction,"getPatientDataByDate/3[long,java.lang.String,java.lang.String]",false,61,4,3,4,14,1,2,3,4,0,0,0,0,1,0,4,0,2,0,2,0,0,0,39,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRemoteMonitoringListAction.java,edu.ncsu.csc.itrust.action.ViewMyRemoteMonitoringListAction,"ViewMyRemoteMonitoringListAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",true,33,1,1,3,6,0,0,2,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,29,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRemoteMonitoringListAction.java,edu.ncsu.csc.itrust.action.ViewMyRemoteMonitoringListAction,getPatientDataWithoutLogging/0,false,78,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyRemoteMonitoringListAction.java,edu.ncsu.csc.itrust.action.ViewMyRemoteMonitoringListAction,getPatientName/1[long],false,89,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyReportRequestsAction.java,edu.ncsu.csc.itrust.action.ViewMyReportRequestsAction,getAllReportRequestsForRequester/0,false,44,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyReportRequestsAction.java,edu.ncsu.csc.itrust.action.ViewMyReportRequestsAction,getReportRequest/1[int],false,135,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyReportRequestsAction.java,edu.ncsu.csc.itrust.action.ViewMyReportRequestsAction,getLongStatus/1[long],false,188,4,4,11,19,1,5,1,11,0,0,0,1,0,0,5,0,6,0,2,0,0,0,29,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyReportRequestsAction.java,edu.ncsu.csc.itrust.action.ViewMyReportRequestsAction,"ViewMyReportRequestsAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",true,30,1,1,3,6,0,0,2,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,28,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyReportRequestsAction.java,edu.ncsu.csc.itrust.action.ViewMyReportRequestsAction,addReportRequest/1[long],false,65,2,1,4,5,1,1,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,22,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewMyReportRequestsAction.java,edu.ncsu.csc.itrust.action.ViewMyReportRequestsAction,setViewed/1[int],false,145,2,1,4,4,0,0,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,27,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewOfficeVisitAction.java,edu.ncsu.csc.itrust.action.ViewOfficeVisitAction,getHCPName/1[long],false,100,2,2,3,11,1,1,1,3,0,0,0,0,1,0,0,0,3,0,1,0,0,0,21,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewOfficeVisitAction.java,edu.ncsu.csc.itrust.action.ViewOfficeVisitAction,getOfficeVisit/0,false,79,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewOfficeVisitAction.java,edu.ncsu.csc.itrust.action.ViewOfficeVisitAction,"ViewOfficeVisitAction/3[edu.ncsu.csc.itrust.dao.DAOFactory,long,java.lang.String]",true,37,1,1,3,5,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,40,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewOfficeVisitAction.java,edu.ncsu.csc.itrust.action.ViewOfficeVisitAction,"ViewOfficeVisitAction/4[edu.ncsu.csc.itrust.dao.DAOFactory,long,java.lang.String,java.lang.String]",true,53,2,1,4,7,0,0,4,4,1,1,0,0,0,0,0,0,3,0,0,0,0,0,43,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewOfficeVisitAction.java,edu.ncsu.csc.itrust.action.ViewOfficeVisitAction,"checkRepresented/2[long,java.lang.String]",false,61,3,3,3,9,0,1,2,3,0,0,0,0,1,0,2,0,1,0,2,0,0,0,14,2,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewOfficeVisitAction.java,edu.ncsu.csc.itrust.action.ViewOfficeVisitAction,getPrescriptions/0,false,89,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewPatientOfficeVisitHistoryAction.java,edu.ncsu.csc.itrust.action.ViewPatientOfficeVisitHistoryAction,getPersonnel/0,false,137,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewPatientOfficeVisitHistoryAction.java,edu.ncsu.csc.itrust.action.ViewPatientOfficeVisitHistoryAction,"ViewPatientOfficeVisitHistoryAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",true,38,2,1,4,8,0,0,2,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,31,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewPatientOfficeVisitHistoryAction.java,edu.ncsu.csc.itrust.action.ViewPatientOfficeVisitHistoryAction,getPatients/0,false,119,3,2,2,9,1,0,0,2,1,2,0,0,1,0,0,0,0,0,1,0,0,0,25,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewPatientOfficeVisitHistoryAction.java,edu.ncsu.csc.itrust.action.ViewPatientOfficeVisitHistoryAction,processOfficeVisits/0,false,54,7,4,26,33,0,11,0,26,1,1,1,1,1,0,6,0,11,3,3,0,0,0,41,2,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewPatientOfficeVisitHistoryAction.java,edu.ncsu.csc.itrust.action.ViewPatientOfficeVisitHistoryAction,"PatientInList/2[edu.ncsu.csc.itrust.beans.PatientBean,java.lang.String]",false,97,2,4,9,14,2,2,2,9,0,0,1,0,0,0,0,1,2,0,3,0,0,0,24,2,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewPersonnelAction.java,edu.ncsu.csc.itrust.action.ViewPersonnelAction,"ViewPersonnelAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",true,32,1,1,3,6,0,0,2,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,26,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewPersonnelAction.java,edu.ncsu.csc.itrust.action.ViewPersonnelAction,getEmailHistory/0,false,69,4,1,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewPersonnelAction.java,edu.ncsu.csc.itrust.action.ViewPersonnelAction,getPersonnel/1[java.lang.String],false,47,5,3,5,15,1,2,1,5,0,0,0,1,1,0,3,0,2,1,2,0,0,0,23,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewPrescriptionRecordsAction.java,edu.ncsu.csc.itrust.action.ViewPrescriptionRecordsAction,getPrescriptionsForPatient/1[long],false,85,9,8,16,39,5,6,1,16,0,0,3,4,0,0,3,0,6,0,3,0,0,0,36,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewPrescriptionRecordsAction.java,edu.ncsu.csc.itrust.action.ViewPrescriptionRecordsAction,getPatient/1[long],false,53,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewPrescriptionRecordsAction.java,edu.ncsu.csc.itrust.action.ViewPrescriptionRecordsAction,getPrescribingDoctor/1[edu.ncsu.csc.itrust.beans.PrescriptionBean],false,74,3,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewPrescriptionRecordsAction.java,edu.ncsu.csc.itrust.action.ViewPrescriptionRecordsAction,"ViewPrescriptionRecordsAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",true,38,2,1,3,7,0,0,2,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,29,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewPrescriptionRecordsAction.java,edu.ncsu.csc.itrust.action.ViewPrescriptionRecordsAction,getRepresentees/0,false,63,2,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewPrescriptionRenewalNeedsAction.java,edu.ncsu.csc.itrust.action.ViewPrescriptionRenewalNeedsAction,"ViewPrescriptionRenewalNeedsAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",true,29,1,1,2,5,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,28,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewPrescriptionRenewalNeedsAction.java,edu.ncsu.csc.itrust.action.ViewPrescriptionRenewalNeedsAction,getRenewalNeedsPatients/0,false,42,4,2,5,11,2,0,0,5,0,0,0,0,1,0,2,1,0,1,1,0,0,0,43,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewReportAction.java,edu.ncsu.csc.itrust.action.ViewReportAction,"ViewReportAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",true,27,1,1,2,4,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,27,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewReportAction.java,edu.ncsu.csc.itrust.action.ViewReportAction,getProcedures/1[long],false,48,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewReportAction.java,edu.ncsu.csc.itrust.action.ViewReportAction,getPrescriptions/1[long],false,58,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewReportAction.java,edu.ncsu.csc.itrust.action.ViewReportAction,getPersonnel/1[long],false,78,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewReportAction.java,edu.ncsu.csc.itrust.action.ViewReportAction,getDeclaredHCPs/1[long],false,68,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewReportAction.java,edu.ncsu.csc.itrust.action.ViewReportAction,getDiagnoses/1[long],false,38,2,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewSurveyResultAction.java,edu.ncsu.csc.itrust.action.ViewSurveyResultAction,"ViewSurveyResultAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",true,28,2,1,2,6,0,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,30,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewSurveyResultAction.java,edu.ncsu.csc.itrust.action.ViewSurveyResultAction,getSurveyResultsForZip/1[edu.ncsu.csc.itrust.beans.SurveyResultBean],false,58,4,1,5,5,1,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,29,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewSurveyResultAction.java,edu.ncsu.csc.itrust.action.ViewSurveyResultAction,getSurveyResultsForHospital/1[edu.ncsu.csc.itrust.beans.SurveyResultBean],false,42,3,1,4,4,1,0,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,29,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewVisitedHCPsAction.java,edu.ncsu.csc.itrust.action.ViewVisitedHCPsAction,"ViewVisitedHCPsAction/2[edu.ncsu.csc.itrust.dao.DAOFactory,long]",true,34,4,1,3,9,0,0,2,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,38,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewVisitedHCPsAction.java,edu.ncsu.csc.itrust.action.ViewVisitedHCPsAction,checkDeclared/1[long],false,218,1,2,1,8,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,21,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewVisitedHCPsAction.java,edu.ncsu.csc.itrust.action.ViewVisitedHCPsAction,processOfficeVisits/0,false,50,7,10,26,48,0,6,0,26,0,0,4,2,1,1,9,0,7,2,6,0,0,0,38,2,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewVisitedHCPsAction.java,edu.ncsu.csc.itrust.action.ViewVisitedHCPsAction,getVisitedHCPs/0,false,113,2,5,5,16,1,2,0,5,1,1,2,1,1,0,0,2,2,1,4,0,0,0,21,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewVisitedHCPsAction.java,edu.ncsu.csc.itrust.action.ViewVisitedHCPsAction,undeclareHCP/1[java.lang.String],false,141,2,5,10,17,1,2,1,10,0,0,1,3,0,0,2,2,3,0,3,0,0,0,25,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewVisitedHCPsAction.java,edu.ncsu.csc.itrust.action.ViewVisitedHCPsAction,declareHCP/1[java.lang.String],false,174,5,8,24,34,1,5,1,24,0,0,2,2,0,0,6,2,6,1,4,0,0,0,28,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/action/ViewVisitedHCPsAction.java,edu.ncsu.csc.itrust.action.ViewVisitedHCPsAction,"filterHCPList/3[java.lang.String,java.lang.String,java.lang.String]",false,234,2,13,10,33,1,1,3,10,0,0,1,4,1,0,3,5,1,0,7,0,0,0,28,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/BeanBuilder.java,edu.ncsu.csc.itrust.BeanBuilder,"build/2[java.util.Map,T]",false,27,2,7,13,17,1,3,2,13,0,0,1,3,1,0,4,3,3,1,4,0,0,0,55,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/BeanBuilder.java,edu.ncsu.csc.itrust.BeanBuilder,checkOverloadedMethods/1[T],false,65,1,4,7,8,0,2,1,7,0,0,1,1,0,0,3,0,2,1,2,0,0,0,23,2,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/AdverseEventBean.java,edu.ncsu.csc.itrust.beans.AdverseEventBean,setDrug/1[java.lang.String],false,100,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/AdverseEventBean.java,edu.ncsu.csc.itrust.beans.AdverseEventBean,getDate/0,false,54,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/AdverseEventBean.java,edu.ncsu.csc.itrust.beans.AdverseEventBean,setCode/1[java.lang.String],false,69,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/AdverseEventBean.java,edu.ncsu.csc.itrust.beans.AdverseEventBean,getMID/0,false,76,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/AdverseEventBean.java,edu.ncsu.csc.itrust.beans.AdverseEventBean,setDate/1[java.lang.String],false,61,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/AdverseEventBean.java,edu.ncsu.csc.itrust.beans.AdverseEventBean,getDrug/0,false,92,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/AdverseEventBean.java,edu.ncsu.csc.itrust.beans.AdverseEventBean,getId/0,false,40,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,true
/work/Papiere/finegrained-traceability/datasets/iTrust/code/beans/AdverseEventBean.java,edu.ncsu.csc.itrust.beans.AdverseEventBean,getDescription/0,false,106,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,true
