file,ID,text,functional,Function,Behavior,Data,OnlyF,F,OnlyQ,Q,UserRelated
SMOS35.txt,SMOS35.txt.precondition,The user must be logged in to the system as an administrator the user took the case of use Sview Tet Tingloregister '' click on the Notes '' button associated with a student,0,0,0,0,0,0,0,0,1
SMOS36.txt,SMOS36.txt.postcondition,The justification data has been entered into the system The system returns to the registry screen The administrator interrupts the operation Connection to the SMOS server interrupted,1,0,1,1,1,1,0,0,1
SMOS36.txt,SMOS36.txt.name,Insert Justification,1,1,1,1,1,1,0,0,0
SMOS36.txt,SMOS36.txt.description,Justification insertion,1,1,0,1,1,1,0,0,0
SMOS36.txt,SMOS36.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS36.txt,SMOS36.txt.flow_of_events.0,Fill out the form,1,0,0,0,1,1,0,0,1
SMOS36.txt,SMOS36.txt.flow_of_events.1,Click on Save '',1,0,0,0,1,1,0,0,1
SMOS36.txt,SMOS36.txt.flow_of_events.2,Show a form in which to insert the fields of justice date justification,1,0,1,0,1,1,0,0,0
SMOS36.txt,SMOS36.txt.flow_of_events.3,Save the justification,1,0,1,1,1,1,0,0,0
SMOS36.txt,SMOS36.txt.precondition,The user must be logged in to the system as an administrator the user has carried out the case of use Sview Tet Tingloregister '' the user has held the case of use viewellacogiustifies '' the user clicks on one of the absences in red,0,0,0,0,0,0,0,0,1
SMOS37.txt,SMOS37.txt.postcondition,The data of the note were entered into the system and the system sent the notification to parents The system returns to the registry screen The administrator interrupts the connection to the SMOS server interrupted,1,0,1,1,1,1,0,0,1
SMOS37.txt,SMOS37.txt.name,Insert Note,1,1,1,1,1,1,0,0,0
SMOS37.txt,SMOS37.txt.description,disciplinary notes insertion,1,1,0,1,1,1,0,0,0
SMOS37.txt,SMOS37.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS37.txt,SMOS37.txt.flow_of_events.0,Fill out the form,1,0,0,0,1,1,0,0,1
SMOS37.txt,SMOS37.txt.flow_of_events.1,Click on Save '',1,0,0,0,1,1,0,0,1
SMOS37.txt,SMOS37.txt.flow_of_events.2,Show a form with the fields of note student date teacher description,1,0,1,1,1,1,0,0,0
SMOS37.txt,SMOS37.txt.flow_of_events.3,Save the note and send a notification via e-mail to the parent,1,0,1,0,1,1,0,0,0
SMOS37.txt,SMOS37.txt.precondition,The user must be logged in to the system as an administrator the user has carried out the case of use Sview Tet Tingloregister '' the user has already done the case of use View Elonconote '' the user click on the New Note '' button,0,0,0,0,0,0,0,0,1
SMOS38.txt,SMOS38.txt.name,View Justification Details,1,1,1,1,1,1,0,0,0
SMOS38.txt,SMOS38.txt.description,View the details of a justice,1,1,1,1,1,1,0,0,0
SMOS38.txt,SMOS38.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS38.txt,SMOS38.txt.flow_of_events.0,Show a form with the details of the justification and the possibility of modifying or eliminating the justification,1,1,1,1,1,1,0,0,0
SMOS38.txt,SMOS38.txt.postcondition,The system is viewing the details of a justice The administrator interrupts the connection to the SMOS server interrupted,1,0,1,1,1,1,0,0,1
SMOS38.txt,SMOS38.txt.precondition,The user must be logged in to the system as an administrator the user has held the case of use Viewing Lancogiustifies '' click on one of the green absences,0,0,0,0,0,0,0,0,1
SMOS39.txt,SMOS39.txt.name,View Note Details,1,1,1,1,1,1,0,0,0
SMOS39.txt,SMOS39.txt.description,Displays the details of a note,1,1,1,1,1,1,0,0,0
SMOS39.txt,SMOS39.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS39.txt,SMOS39.txt.flow_of_events.0,Show a form with the details of the note student description teacher date,1,1,1,1,1,1,0,0,0
SMOS39.txt,SMOS39.txt.postcondition,The system is displaying the details of a note The administrator interrupts the connection to the SMOS server interrupted,1,0,1,1,1,1,0,0,1
SMOS39.txt,SMOS39.txt.precondition,The user must be logged in to the system as an administrator the user took the case of use View El Onconte '' Click on the Details '' button associated with one of the notes,0,0,0,0,0,0,0,0,1
SMOS4.txt,SMOS4.txt.name,Change Password,1,1,1,0,1,1,0,0,0
SMOS4.txt,SMOS4.txt.description,Allows a user to change your password,1,1,1,0,1,1,0,0,0
SMOS4.txt,SMOS4.txt.actor,registered user,0,0,0,0,0,0,0,0,1
SMOS4.txt,SMOS4.txt.flow_of_events.0,Fill out the form and submits,1,0,0,0,1,1,0,0,1
SMOS4.txt,SMOS4.txt.flow_of_events.1,View the form with the fields Old password new password confirms new password,1,0,1,0,1,1,0,0,0
SMOS4.txt,SMOS4.txt.flow_of_events.2,Confirm the password change,1,0,1,0,1,1,0,0,0
SMOS4.txt,SMOS4.txt.precondition,The user is logged in to the system Click on the Change password '' button,0,0,0,0,0,0,0,0,1
SMOS4.txt,SMOS4.txt.postcondition,The user password has been changed the user cancels the connection interruption to the smos server,1,0,1,0,1,1,0,0,1
SMOS40.txt,SMOS40.txt.postcondition,The justification has been modified The system returns to the registry screen The administrator interrupts the connection to the SMOS server interrupted,1,0,1,1,1,1,0,0,1
SMOS40.txt,SMOS40.txt.name,Edit Justification,1,1,1,1,1,1,0,0,0
SMOS40.txt,SMOS40.txt.description,Changing a justice,1,1,1,1,1,1,0,0,0
SMOS40.txt,SMOS40.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS40.txt,SMOS40.txt.flow_of_events.0,Change one or more fields of the displayed form date justification,1,0,0,0,1,1,0,0,1
SMOS40.txt,SMOS40.txt.flow_of_events.1,Click on Save '',1,0,0,0,1,1,0,0,1
SMOS40.txt,SMOS40.txt.flow_of_events.2,Change the justification,1,1,1,1,1,1,0,0,0
SMOS40.txt,SMOS40.txt.precondition,The user must be logged in to the system as an administrator The user has carried out the case of use viewdetalticaustifica '' and the system is Viewing the details of a justice,0,0,0,0,0,0,0,0,1
SMOS41.txt,SMOS41.txt.postcondition,Note data has been modified The system returns to the registry screen The administrator interrupts the operation Connection to the SMOS server interrupted,1,0,1,1,1,1,0,0,1
SMOS41.txt,SMOS41.txt.name,Edit Note,1,1,1,1,1,1,0,0,0
SMOS41.txt,SMOS41.txt.description,Changing a disciplinary note,1,1,1,1,1,1,0,0,0
SMOS41.txt,SMOS41.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS41.txt,SMOS41.txt.flow_of_events.0,The user edit one or more fields of the displayed form student description teacher date,1,0,0,1,1,1,0,0,1
SMOS41.txt,SMOS41.txt.flow_of_events.1,The user click on Save '',1,0,0,0,1,1,0,0,1
SMOS41.txt,SMOS41.txt.flow_of_events.2,The system saves the changes,1,0,1,0,1,1,0,0,0
SMOS41.txt,SMOS41.txt.precondition,The user must be logged in to the system as an administrator The user has held the case of use view indicatettettettettettettettettettettettettettettettettettails,0,0,0,0,0,0,0,0,1
SMOS42.txt,SMOS42.txt.postcondition,The justification was eliminated by the system The system returns to the registry screen The administrator interrupts the operation Connection to the SMOS server interrupted,1,0,1,1,1,1,0,0,1
SMOS42.txt,SMOS42.txt.name,Eliminate Justification,1,1,1,1,1,1,0,0,0
SMOS42.txt,SMOS42.txt.description,Eliminate Justification,1,1,1,1,1,1,0,0,0
SMOS42.txt,SMOS42.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS42.txt,SMOS42.txt.flow_of_events.0,Eliminate justification,1,1,1,1,1,1,0,0,0
SMOS42.txt,SMOS42.txt.precondition,The user must be logged in to the system as an administrator the user has held the case of use viewdetalticaustifica '' and the System is viewing the details of a justification Click on Delete '',0,0,0,0,0,0,0,0,1
SMOS43.txt,SMOS43.txt.postcondition,The note has been canceled and the system sent notification to parents The system returns to the registry screen The administrator interrupts the operation Connection to the SMOS server interrupted,1,0,1,1,1,1,0,0,1
SMOS43.txt,SMOS43.txt.name,Delete Note,1,1,1,1,1,1,0,0,0
SMOS43.txt,SMOS43.txt.description,Deleting disciplinary notes,1,1,1,1,1,1,0,0,0
SMOS43.txt,SMOS43.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS43.txt,SMOS43.txt.flow_of_events.0,The system sends a notification of incorrect corrige to the student 's parents then eliminates the data of the note from the archive,1,0,1,1,1,1,0,0,0
SMOS43.txt,SMOS43.txt.precondition,The user must be logged in to the system as an administrator The user has carried out the case of use SHOWDDETTICLETA '' and the system is Viewing the details of a note The user clicks the Delete '' button,0,0,0,0,0,0,0,0,1
SMOS44.txt,SMOS44.txt.precondition,The user is logged in to the system as an administrator The user click on the Student Monitoring '' button,0,0,0,0,0,0,0,0,1
SMOS44.txt,SMOS44.txt.name,Do Students Monitoring,1,1,0,1,1,1,0,0,0
SMOS44.txt,SMOS44.txt.description,allows you to query the system about the number of absences and notes associated with students,1,1,0,1,1,1,0,0,0
SMOS44.txt,SMOS44.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS44.txt,SMOS44.txt.flow_of_events.0,Search in the archive the students who have for the school year in progress a number of absences and notes higher than a predetermined threshold,1,1,1,1,1,1,0,0,0
SMOS44.txt,SMOS44.txt.flow_of_events.1,Displays a data presentation screen,1,1,1,0,1,1,0,0,0
SMOS44.txt,SMOS44.txt.postcondition,There was information about absences and notes of the students Connection to the interrupted SMOS server,1,0,1,1,1,1,0,0,0
SMOS45.txt,SMOS45.txt.precondition,The user has been logged in to the system as an administrator The user click on the Online reports '' button,0,0,0,0,0,0,0,0,1
SMOS45.txt,SMOS45.txt.postcondition,The system displays a student 's report The user stops the connection to the SMOS server interrupted,1,0,1,1,1,1,0,0,1
SMOS45.txt,SMOS45.txt.name,View One Page,1,1,1,1,1,1,0,0,0
SMOS45.txt,SMOS45.txt.description,Display of a report card,1,1,1,1,1,1,0,0,0
SMOS45.txt,SMOS45.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS45.txt,SMOS45.txt.flow_of_events.0,Select the academic year,1,0,0,0,1,1,0,0,1
SMOS45.txt,SMOS45.txt.flow_of_events.1,Choose the pupil class to view the report card,1,0,0,0,1,1,0,0,1
SMOS45.txt,SMOS45.txt.flow_of_events.2,Select the student and four months to view the report by clicking on the relevant button,1,0,0,0,1,1,0,0,1
SMOS45.txt,SMOS45.txt.flow_of_events.3,Displays the list of classes in the system with a report cards '' button next to each class,1,1,1,1,1,1,0,0,0
SMOS45.txt,SMOS45.txt.flow_of_events.4,Displays the list of class students chosen by the user,1,1,1,1,1,1,0,0,0
SMOS45.txt,SMOS45.txt.flow_of_events.5,Displays the chosen student report referred to the selected four months,1,1,1,1,1,1,0,0,0
SMOS46.txt,SMOS46.txt.precondition,The user has been logged in to the system as an administrator The user click on the Online reports '' button,0,0,0,0,0,0,0,0,1
SMOS46.txt,SMOS46.txt.postcondition,The report relative to a student was added to the system The user interrupts the operation Connection to the SMOS server interrupted,1,0,1,1,1,1,0,0,1
SMOS46.txt,SMOS46.txt.name,Insert Page,1,1,1,1,1,1,0,0,0
SMOS46.txt,SMOS46.txt.description,Inserting a student 's report card performed by the administrator,1,1,0,1,1,1,0,0,1
SMOS46.txt,SMOS46.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS46.txt,SMOS46.txt.flow_of_events.0,Choose the pupil class to insert the report card,1,0,0,0,1,1,0,0,1
SMOS46.txt,SMOS46.txt.flow_of_events.1,Select the pupil to which to insert the report card by clicking on the relevant key,1,0,0,0,1,1,0,0,1
SMOS46.txt,SMOS46.txt.flow_of_events.2,Inserts the votes of the report card all or part and click on the Save '' button,1,0,0,0,1,1,0,0,1
SMOS46.txt,SMOS46.txt.flow_of_events.3,Displays the list of classes in the system referred to the academic year in progress with a report cards '' button beside each class,1,1,1,1,1,1,0,0,0
SMOS46.txt,SMOS46.txt.flow_of_events.4,View the list of class students chosen by the user,1,1,1,1,1,1,0,0,0
SMOS46.txt,SMOS46.txt.flow_of_events.5,Displays the form for inserting a report card,1,0,1,0,1,1,0,0,0
SMOS46.txt,SMOS46.txt.flow_of_events.6,Enter the votes entered in the archive and reports the user to the class student view page,1,1,1,1,1,1,0,0,0
SMOS47.txt,SMOS47.txt.postcondition,A report relative to a student modified the user interrupts the connection to the SMOS server interrupted,1,0,1,1,1,1,0,0,1
SMOS47.txt,SMOS47.txt.precondition,The user has been logged in to the system as an administrator the user has carried out the case of use Displayed Unapagella '' the user click on the edit button,0,0,0,0,0,0,0,0,1
SMOS47.txt,SMOS47.txt.name,Edit Of One Page,1,1,1,1,1,1,0,0,0
SMOS47.txt,SMOS47.txt.description,Use case to change the report card of a student,1,1,0,1,1,1,0,0,0
SMOS47.txt,SMOS47.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS47.txt,SMOS47.txt.flow_of_events.0,Enter the new data and click the confirmation key,1,0,0,0,1,1,0,0,1
SMOS47.txt,SMOS47.txt.flow_of_events.1,Displays the form with the fields to be modified including the votes of the different subjects,1,0,1,0,1,1,0,0,0
SMOS47.txt,SMOS47.txt.flow_of_events.2,The system displays a confirmation message and displays the form with the list of students,1,1,1,1,1,1,0,0,0
SMOS48.txt,SMOS48.txt.postcondition,A report relative to a student is canceled Connection to the interrupted SMOS server,1,0,1,1,1,1,0,0,0
SMOS48.txt,SMOS48.txt.precondition,The user has been logged in to the system as an administrator the user took the case of use Displaying a report card '' the user click on the Delete '' button,0,0,0,0,0,0,0,0,1
SMOS48.txt,SMOS48.txt.name,Delete Of One Page,1,1,1,1,1,1,0,0,0
SMOS48.txt,SMOS48.txt.description,The administrator eliminates a report card from the system,1,1,0,1,1,1,0,0,1
SMOS48.txt,SMOS48.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS48.txt,SMOS48.txt.flow_of_events.0,The user accepts the cancellation by pressing the confirmation key,1,0,0,0,1,1,0,0,1
SMOS48.txt,SMOS48.txt.flow_of_events.1,The system displays a form to confirm the cancellation,1,0,1,0,1,1,0,0,0
SMOS48.txt,SMOS48.txt.flow_of_events.2,Displays a message of correct deletion and displays the form with the list of classes,1,1,1,1,1,1,0,0,0
SMOS49.txt,SMOS49.txt.precondition,The user is logged in to the system as an administrator The user click on the View list request list '' button Present in the home,0,0,0,0,0,0,0,0,1
SMOS49.txt,SMOS49.txt.name,View Requests Subscription,1,1,1,1,1,1,0,0,0
SMOS49.txt,SMOS49.txt.description,Allows the administrator to view the list of registration requests to the system,1,1,0,1,1,1,0,0,0
SMOS49.txt,SMOS49.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS49.txt,SMOS49.txt.flow_of_events.0,Displays the list of registrations yet to be activated,1,1,1,1,1,1,0,0,0
SMOS49.txt,SMOS49.txt.postcondition,The user is viewing the list of requests for registration to the system by students the user interrupts the connection to the SMOS server interrupted,1,1,1,1,1,1,0,0,1
SMOS5.txt,SMOS5.txt.precondition,The user is logged in as administrator The user click on the User Manager '' button,0,0,0,0,0,0,0,0,1
SMOS5.txt,SMOS5.txt.postcondition,The system displays the list of users in the system Connection to the interrupted SMOS server,1,0,1,1,1,1,0,0,0
SMOS5.txt,SMOS5.txt.name,View User List,1,1,1,1,1,1,0,0,0
SMOS5.txt,SMOS5.txt.description,Displays the list of users in the system,1,1,1,1,1,1,0,0,0
SMOS5.txt,SMOS5.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS5.txt,SMOS5.txt.flow_of_events.0,Search for users in the archive and displays the list,1,1,1,1,1,1,0,0,0
SMOS50.txt,SMOS50.txt.precondition,The user has already done the case of use View Registration Requests '' The user clicks on the Accept '' button associated with a registration request,0,0,0,0,0,0,0,0,1
SMOS50.txt,SMOS50.txt.name,Accept Enrollment Student,1,1,1,1,1,1,0,0,0
SMOS50.txt,SMOS50.txt.description,Allows the administrator to accept a student 's system enrollment,1,1,0,1,1,1,0,0,0
SMOS50.txt,SMOS50.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS50.txt,SMOS50.txt.flow_of_events.0,Activate the new user in the system,1,1,1,1,1,1,0,0,0
SMOS50.txt,SMOS50.txt.flow_of_events.1,Displays the list of registrations yet to be activated,1,1,1,1,1,1,0,0,0
SMOS50.txt,SMOS50.txt.postcondition,The user has accepted a system registration request the user interrupts the connection to the SMOS server interrupted,1,1,1,1,1,1,0,0,1
SMOS51.txt,SMOS51.txt.precondition,The user has already done the case of use View Registration Requests '' The user clicks on the Reject '' button associated with a registration request,0,0,0,0,0,0,0,0,1
SMOS51.txt,SMOS51.txt.name,Reject Enrollment Student,1,1,1,1,1,1,0,0,0
SMOS51.txt,SMOS51.txt.description,It allows the administrator to refuse the registration to the system of a student,1,1,0,1,1,1,0,0,0
SMOS51.txt,SMOS51.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS51.txt,SMOS51.txt.flow_of_events.0,Eliminates the registration request to the system,1,1,1,1,1,1,0,0,0
SMOS51.txt,SMOS51.txt.flow_of_events.1,Displays the list of registrations yet to be activated,1,1,1,1,1,1,0,0,0
SMOS51.txt,SMOS51.txt.postcondition,The user refused a request for registration to the system The user interrupts the connection operation to the interrupted SMOS server,1,1,1,1,1,1,0,0,1
SMOS52.txt,SMOS52.txt.precondition,The user is logged in to the system as administrator The user inserts the text to search for and click on the Search '' button,0,0,0,0,0,0,0,0,1
SMOS52.txt,SMOS52.txt.name,Entity Search Administrator,1,1,1,1,1,1,0,0,0
SMOS52.txt,SMOS52.txt.description,Allows the administrator to search through the system all the entities characterized by the keywords entered,1,1,0,1,1,1,0,0,0
SMOS52.txt,SMOS52.txt.flow_of_events.0,Displays the list of entities related to the searched keywords In particular they are shown in an active list classes teachings addresses users found,1,1,1,1,1,1,0,0,0
SMOS52.txt,SMOS52.txt.postcondition,The user is displaying an active list of entities corresponding to the keywords entered The user stops the operation Connection to the interrupted SMOS server,1,1,1,1,1,1,0,0,1
SMOS53.txt,SMOS53.txt.postcondition,The user displays a list from which to choose the class,1,1,0,1,1,1,0,0,1
SMOS53.txt,SMOS53.txt.precondition,The user must be logged in to the system as aa staff,0,0,0,0,0,0,0,0,1
SMOS53.txt,SMOS53.txt.name,View Classes List,1,1,1,1,1,1,0,0,0
SMOS53.txt,SMOS53.txt.description,Display of classes,1,1,1,1,1,1,0,0,0
SMOS53.txt,SMOS53.txt.actor,ATA staff,0,0,0,0,0,0,0,0,1
SMOS53.txt,SMOS53.txt.flow_of_events.0,The system shows a screen with all the classes in the database with a key to access the registry of each class,1,1,1,1,1,1,0,0,0
SMOS54.txt,SMOS54.txt.postcondition,Absence data has been entered in the system and the system sent notifications to parents The initial screen is shown again Connection to the interrupted SMOS server The user interrupts the operation,1,0,1,1,1,1,0,0,1
SMOS54.txt,SMOS54.txt.name,Insert Absences,1,1,1,1,1,1,0,0,0
SMOS54.txt,SMOS54.txt.description,Register digitization data collection from ATA class personnel per class,1,1,1,1,1,1,0,0,0
SMOS54.txt,SMOS54.txt.actor,ATA staff,0,0,0,0,0,0,0,0,1
SMOS54.txt,SMOS54.txt.flow_of_events.0,The user selects absent students,1,0,0,0,1,1,0,0,1
SMOS54.txt,SMOS54.txt.flow_of_events.1,Click on Save,1,0,0,0,1,1,0,0,1
SMOS54.txt,SMOS54.txt.flow_of_events.2,Shows the user a screen with pupils and radio button to select if a student is absent or present,1,0,1,0,1,1,0,0,0
SMOS54.txt,SMOS54.txt.flow_of_events.3,By default the student is present,1,0,1,0,1,1,0,0,0
SMOS54.txt,SMOS54.txt.flow_of_events.4,The system sends data to the server,1,0,1,0,1,1,0,0,0
SMOS54.txt,SMOS54.txt.flow_of_events.5,The server for each absence sends a notification email to the parent of the student,1,0,1,1,1,1,0,0,0
SMOS54.txt,SMOS54.txt.precondition,The user must be logged in to the system as the ATA staff the user has carried out the case of use View Lancoclassiata selection a class to enter the data in the system,0,0,0,0,0,0,0,0,1
SMOS55.txt,SMOS55.txt.postcondition,The delay data has been entered in the system The initial screen is shown again Connection to the interrupted SMOS server The user interrupts the operations,1,0,1,1,1,1,0,0,1
SMOS55.txt,SMOS55.txt.name,Insert Delay Ata,1,1,1,1,1,1,0,0,0
SMOS55.txt,SMOS55.txt.description,Register digitization data collection from ATA class personnel per class,1,1,1,1,1,1,0,0,0
SMOS55.txt,SMOS55.txt.actor,ATA staff,0,0,0,0,0,0,0,0,1
SMOS55.txt,SMOS55.txt.flow_of_events.0,The user selects delays,1,0,0,0,1,1,0,0,1
SMOS55.txt,SMOS55.txt.flow_of_events.1,The user click Confirm '',1,0,0,0,1,1,0,0,1
SMOS55.txt,SMOS55.txt.flow_of_events.2,The system shows a screen with all the students present alongside a delay '' checkbox,1,1,1,1,1,1,0,0,0
SMOS55.txt,SMOS55.txt.flow_of_events.3,If selected you activate Select fields to the side to select the time of the delay,1,0,0,0,1,1,0,0,1
SMOS55.txt,SMOS55.txt.flow_of_events.4,The system sends data to the server,1,0,1,0,1,1,0,0,0
SMOS55.txt,SMOS55.txt.precondition,The user must be logged in to the system as the ATA staff the user has carried out the case of use View Lancoclassiata selects a class to enter the data in the system,0,0,0,0,0,0,0,0,1
SMOS56.txt,SMOS56.txt.postcondition,The list of all classes in which teaches the teacher is shown Connection to the interrupted SMOS server,1,0,1,1,1,1,0,0,0
SMOS56.txt,SMOS56.txt.precondition,The user is logged in to the system as a teacher The user clicks the Digital Log '' button,0,0,0,0,0,0,0,0,1
SMOS56.txt,SMOS56.txt.name,View Class List Teacher,1,1,1,1,1,1,0,0,0
SMOS56.txt,SMOS56.txt.description,This use case allows a teacher to view the list of classes in which she teaches,1,1,0,1,1,1,0,0,0
SMOS56.txt,SMOS56.txt.actor,Professor,0,0,0,0,0,0,0,0,1
SMOS56.txt,SMOS56.txt.flow_of_events.0,Select the academic year of interest,1,0,0,0,1,1,0,0,1
SMOS56.txt,SMOS56.txt.flow_of_events.1,Displays the list of academic years in which at least one class in which the teacher teaches,1,1,1,1,1,1,0,0,0
SMOS56.txt,SMOS56.txt.flow_of_events.2,View the classes associated with the selected school year,1,1,1,1,1,1,0,0,0
SMOS57.txt,SMOS57.txt.postcondition,The class registry information has been shown Connection to the interrupted SMOS server,1,0,1,1,1,1,0,0,0
SMOS57.txt,SMOS57.txt.precondition,The user is logged in to the system as a teacher The user has held the case Visual Lancoclasses '' and the system is By displaying the list of all classes in which it teaches The user click on the Register '' button associated with one of the classes,0,0,0,0,0,0,0,0,1
SMOS57.txt,SMOS57.txt.name,View Register,1,1,1,1,1,1,0,0,0
SMOS57.txt,SMOS57.txt.description,Class Registry View,1,1,1,1,1,1,0,0,0
SMOS57.txt,SMOS57.txt.actor,Professor,0,0,0,0,0,0,0,0,1
SMOS57.txt,SMOS57.txt.flow_of_events.0,Displays information about the class register and in particular date absences disciplinary notes delays and justification,1,1,1,1,1,1,0,0,0
SMOS58.txt,SMOS58.txt.precondition,The user has been logged in to the system as a teacher The user click on the On-line report cards '' button,0,0,0,0,0,0,0,0,1
SMOS58.txt,SMOS58.txt.postcondition,The system displays a student 's report The user stops the connection to the SMOS server interrupted,1,0,1,1,1,1,0,0,1
SMOS58.txt,SMOS58.txt.name,Display Of A Page Teacher,1,1,1,1,1,1,0,0,0
SMOS58.txt,SMOS58.txt.description,Display of a report card,1,1,1,1,1,1,0,0,0
SMOS58.txt,SMOS58.txt.actor,Professor,0,0,0,0,0,0,0,0,1
SMOS58.txt,SMOS58.txt.flow_of_events.0,Select the academic year of interest,1,0,0,0,1,1,0,0,1
SMOS58.txt,SMOS58.txt.flow_of_events.1,Select one of the displayed classes,1,0,0,0,1,1,0,0,1
SMOS58.txt,SMOS58.txt.flow_of_events.2,Select the pupil to be displayed the report card and the reference quadrimestre by clicking on the appropriate button,1,0,0,0,1,1,0,0,1
SMOS58.txt,SMOS58.txt.flow_of_events.3,View the list of academic years in which at least one class in which the teacher teaches,1,1,1,1,1,1,0,0,0
SMOS58.txt,SMOS58.txt.flow_of_events.4,View the classes associated with the selected school year,1,1,1,1,1,1,0,0,0
SMOS58.txt,SMOS58.txt.flow_of_events.5,Displays the list of class students chosen by the user,1,1,1,1,1,1,0,0,0
SMOS58.txt,SMOS58.txt.flow_of_events.6,Displays the chosen student report referred to the specified quarter,1,1,1,1,1,1,0,0,0
SMOS59.txt,SMOS59.txt.precondition,The user has been logged in to the system as a student the user click on Online report '',0,0,0,0,0,0,0,0,1
SMOS59.txt,SMOS59.txt.postcondition,The system displays a student 's report Connection to the SMOS server interrupted,1,0,1,1,1,1,0,0,0
SMOS59.txt,SMOS59.txt.name,Display Of A Page Student,1,1,1,1,1,1,0,0,0
SMOS59.txt,SMOS59.txt.description,The student report is displayed that requests it,1,0,1,1,1,1,0,0,0
SMOS59.txt,SMOS59.txt.actor,student,0,0,0,0,0,0,0,0,1
SMOS59.txt,SMOS59.txt.flow_of_events.0,Select the report card,1,0,0,0,1,1,0,0,1
SMOS59.txt,SMOS59.txt.flow_of_events.1,The system displays the student 's reports logged in in the archive,1,1,1,1,1,1,0,0,0
SMOS59.txt,SMOS59.txt.flow_of_events.2,Displays the details of the selected report card,1,1,1,1,1,1,0,0,0
SMOS6.txt,SMOS6.txt.postcondition,A new user has been created is notified the data error the administrator interrupts the connection to the SMOS server interrupted,1,0,1,1,1,1,0,0,1
SMOS6.txt,SMOS6.txt.precondition,The user is logged in as an administrator The user has carried out the case of use viewing the Coutenti '' and the system is Viewing the list of users in the system The user click on the New user '' button,0,0,0,0,0,0,0,0,1
SMOS6.txt,SMOS6.txt.name,new user,1,1,1,1,1,1,0,0,0
SMOS6.txt,SMOS6.txt.description,Inserting a new user in the system,1,1,1,1,1,1,0,0,0
SMOS6.txt,SMOS6.txt.actor,Administrator,0,0,0,0,0,0,0,0,1
SMOS6.txt,SMOS6.txt.flow_of_events.0,Fill the fields of the form,1,0,0,0,1,1,0,0,1
SMOS6.txt,SMOS6.txt.flow_of_events.1,Click on the Save '' button,1,0,0,0,1,1,0,0,1
SMOS6.txt,SMOS6.txt.flow_of_events.2,Displays the user entry form consisting of the following fields Name Surname E-mail Cell Login Password Confirm password,1,1,1,1,1,1,0,0,0
SMOS6.txt,SMOS6.txt.flow_of_events.3,Make checks on the validity of the data entered and enter the new user in the archive In the event that the data entered are not valid activates the case of Errodati '' use,1,0,1,1,1,1,0,0,0
SMOS60.txt,SMOS60.txt.postcondition,The student 's class registry data was shown Connecting to the SMOS server interrupted,1,0,1,1,1,1,0,0,0
SMOS60.txt,SMOS60.txt.precondition,The user is logged in to the system as a student The user clicks the Digital Log '' button,0,0,0,0,0,0,0,0,1
SMOS60.txt,SMOS60.txt.name,View School Data Student,1,1,1,1,1,1,0,0,0
SMOS60.txt,SMOS60.txt.description,Display of school information regarding the user,1,1,1,1,1,1,0,0,0
SMOS60.txt,SMOS60.txt.actor,student,0,0,0,0,0,0,0,0,1
SMOS60.txt,SMOS60.txt.flow_of_events.0,Search the archive the data relating to the class register to which the student belongs Displays the data relating to the student and in particular date absences disciplinary notes delays and justification,1,1,1,1,1,1,0,0,0
SMOS61.txt,SMOS61.txt.postcondition,Information relating to one of the user 's children Connection to the interrupted SMOS server,1,0,1,1,1,1,0,0,0
SMOS61.txt,SMOS61.txt.precondition,The user is logged in to the system as a parent The user clicks the Register '' button associated with one of his children,0,0,0,0,0,0,0,0,1
SMOS61.txt,SMOS61.txt.name,View Student Data,1,1,1,1,1,1,0,0,0
SMOS61.txt,SMOS61.txt.description,This use case allows a parent to view information about their children,1,1,0,1,1,1,0,0,0
SMOS61.txt,SMOS61.txt.actor,parent,0,0,0,0,0,0,0,0,1
SMOS61.txt,SMOS61.txt.flow_of_events.0,Displays a summary table with the information relating to children and in particular date absences disciplinary notes delays and justification,1,1,1,1,1,1,0,0,0
SMOS62.txt,SMOS62.txt.precondition,The user has been logged in to the system as a parent The user click on the Magine button associated with one of his children,0,0,0,0,0,0,0,0,1
SMOS62.txt,SMOS62.txt.postcondition,The system displays a student 's reporting Connection to the interrupted SMOS server,1,0,1,1,1,1,0,0,0
SMOS62.txt,SMOS62.txt.name,View One Page,1,1,1,1,1,1,0,0,0
