file,ID,text
SMOS37.txt,SMOS37.txt.flow_of_events.2,Show a form with the fields of note student date teacher description
SMOS37.txt,SMOS37.txt.flow_of_events.3,Save the note and send a notification via e-mail to the parent
SMOS15.txt,SMOS15.txt.name,View Class Details
SMOS15.txt,SMOS15.txt.description,allows you to view the details of a class
SMOS15.txt,SMOS15.txt.actor,Administrator
SMOS15.txt,SMOS15.txt.precondition,The user has already logged in The user has already performed the case of use Viewing Lancoclasses '' and the system The list of classes of an academic year is displayed Click on the Show class details '' button
SMOS15.txt,SMOS15.txt.postcondition,The user displays detailed information related to a class Connection to the SMOS server interrupted
SMOS15.txt,SMOS15.txt.flow_of_events.0,Displays the fencing with the details of a single class Name address school year
SMOS44.txt,SMOS44.txt.name,Do Students Monitoring
SMOS44.txt,SMOS44.txt.description,allows you to query the system about the number of absences and notes associated with students
SMOS44.txt,SMOS44.txt.actor,Administrator
SMOS44.txt,SMOS44.txt.precondition,The user is logged in to the system as an administrator The user click on the Student Monitoring '' button
SMOS44.txt,SMOS44.txt.postcondition,There was information about absences and notes of the students Connection to the interrupted SMOS server
SMOS44.txt,SMOS44.txt.flow_of_events.0,Search in the archive the students who have for the school year in progress a number of absences and notes higher than a predetermined threshold
SMOS44.txt,SMOS44.txt.flow_of_events.1,Displays a data presentation screen
SMOS17.txt,SMOS17.txt.name,View Address List
SMOS17.txt,SMOS17.txt.description,allows you to view the address list
SMOS17.txt,SMOS17.txt.actor,Administrator
SMOS17.txt,SMOS17.txt.precondition,The user is logged in to the system with the administrator role The user click on the Address Management '' button
SMOS17.txt,SMOS17.txt.postcondition,The system shows the list of addresses in the archive Connection to the SMOS server interrupted
SMOS17.txt,SMOS17.txt.flow_of_events.0,Displays the address list
SMOS39.txt,SMOS39.txt.name,View Note Details
SMOS39.txt,SMOS39.txt.description,Displays the details of a note
SMOS39.txt,SMOS39.txt.actor,Administrator
SMOS39.txt,SMOS39.txt.precondition,The user must be logged in to the system as an administrator the user took the case of use View El Onconte '' Click on the Details '' button associated with one of the notes
SMOS39.txt,SMOS39.txt.postcondition,The system is displaying the details of a note The administrator interrupts the connection to the SMOS server interrupted
SMOS39.txt,SMOS39.txt.flow_of_events.0,Show a form with the details of the note student description teacher date
SMOS61.txt,SMOS61.txt.name,View Student Data
SMOS61.txt,SMOS61.txt.description,This use case allows a parent to view information about their children
SMOS61.txt,SMOS61.txt.actor,parent
SMOS61.txt,SMOS61.txt.precondition,The user is logged in to the system as a parent The user clicks the Register '' button associated with one of his children
SMOS61.txt,SMOS61.txt.postcondition,Information relating to one of the user 's children Connection to the interrupted SMOS server
SMOS61.txt,SMOS61.txt.flow_of_events.0,Displays a summary table with the information relating to children and in particular date absences disciplinary notes delays and justification
SMOS56.txt,SMOS56.txt.name,View Class List Teacher
SMOS56.txt,SMOS56.txt.description,This use case allows a teacher to view the list of classes in which she teaches
SMOS56.txt,SMOS56.txt.actor,Professor
SMOS56.txt,SMOS56.txt.precondition,The user is logged in to the system as a teacher The user clicks the Digital Log '' button
SMOS56.txt,SMOS56.txt.postcondition,The list of all classes in which teaches the teacher is shown Connection to the interrupted SMOS server
SMOS56.txt,SMOS56.txt.flow_of_events.0,Select the academic year of interest
SMOS56.txt,SMOS56.txt.flow_of_events.1,Displays the list of academic years in which at least one class in which the teacher teaches
SMOS56.txt,SMOS56.txt.flow_of_events.2,View the classes associated with the selected school year
SMOS65.txt,SMOS65.txt.name,View Register
SMOS65.txt,SMOS65.txt.description,Details for the registry of a class
SMOS65.txt,SMOS65.txt.actor,Direction
SMOS65.txt,SMOS65.txt.precondition,The user is logged in to the system direction the user took the case viewelcoregistri '' and the system is displaying the list of all the registers of a particular academic year the user clicks the Register '' button associated with oneclasses
SMOS65.txt,SMOS65.txt.postcondition,The class registry information Connection to the SMOS server interrupted were shown
SMOS65.txt,SMOS65.txt.flow_of_events.0,Review the information contained in the registry organized by date
SMOS65.txt,SMOS65.txt.flow_of_events.1,In particular for the selected date the list of students specifying absent present delayed and a form from which it is possible to manage justifications and disciplinary notes
SMOS55.txt,SMOS55.txt.name,Insert Delay Ata
SMOS55.txt,SMOS55.txt.description,Register digitization data collection from ATA class personnel per class
SMOS55.txt,SMOS55.txt.actor,ATA staff
SMOS55.txt,SMOS55.txt.precondition,The user must be logged in to the system as the ATA staff the user has carried out the case of use View Lancoclassiata selects a class to enter the data in the system
SMOS55.txt,SMOS55.txt.postcondition,The delay data has been entered in the system The initial screen is shown again Connection to the interrupted SMOS server The user interrupts the operations
SMOS55.txt,SMOS55.txt.flow_of_events.0,The user selects delays
SMOS55.txt,SMOS55.txt.flow_of_events.1,The user click Confirm ''
SMOS55.txt,SMOS55.txt.flow_of_events.2,The system shows a screen with all the students present alongside a delay '' checkbox
SMOS55.txt,SMOS55.txt.flow_of_events.3,If selected you activate Select fields to the side to select the time of the delay
SMOS55.txt,SMOS55.txt.flow_of_events.4,The system sends data to the server
SMOS7.txt,SMOS7.txt.name,View User Details
SMOS7.txt,SMOS7.txt.description,View a user details
SMOS7.txt,SMOS7.txt.actor,Administrator
SMOS7.txt,SMOS7.txt.precondition,The user is logged in as administrator The user took the case of use Viewing Lanciutenti '' and the system is viewing the list of users in the system the user click on the Details '' button
SMOS7.txt,SMOS7.txt.postcondition,The system displays detailed information about a user Connection to the SMOS server interrupted
SMOS7.txt,SMOS7.txt.flow_of_events.0,Displays the detailed user information and in particular Name Surname E-mail Cell Login Password
SMOS18.txt,SMOS18.txt.name,Enter New Address
SMOS18.txt,SMOS18.txt.description,Enter a new address in the archive
SMOS18.txt,SMOS18.txt.actor,Administrator
SMOS18.txt,SMOS18.txt.precondition,The user is logged in to the system as an administrator The user has already taken the case of Viewing Lenchindirizzi '' and the system is displaying the list of addresses The user click on the New address '' button
SMOS18.txt,SMOS18.txt.postcondition,The user has entered an address is notified the connection data error to the SMOS server interrupted the administrator interrupts the operation
SMOS18.txt,SMOS18.txt.flow_of_events.0,Fill out the form
SMOS18.txt,SMOS18.txt.flow_of_events.1,Click on the Save '' button
SMOS18.txt,SMOS18.txt.flow_of_events.2,The system shows the form to be completed with address name
SMOS18.txt,SMOS18.txt.flow_of_events.3,Checks on the validity of the data entered and inserts a new address in the archive In the event that the data entered are not valid activates the case of Errodati '' use
SMOS47.txt,SMOS47.txt.name,Edit Of One Page
SMOS47.txt,SMOS47.txt.description,Use case to change the report card of a student
SMOS47.txt,SMOS47.txt.actor,Administrator
SMOS47.txt,SMOS47.txt.precondition,The user has been logged in to the system as an administrator the user has carried out the case of use Displayed Unapagella '' the user click on the edit button
SMOS47.txt,SMOS47.txt.postcondition,A report relative to a student modified the user interrupts the connection to the SMOS server interrupted
SMOS47.txt,SMOS47.txt.flow_of_events.0,Enter the new data and click the confirmation key
SMOS47.txt,SMOS47.txt.flow_of_events.1,Displays the form with the fields to be modified including the votes of the different subjects
SMOS47.txt,SMOS47.txt.flow_of_events.2,The system displays a confirmation message and displays the form with the list of students
SMOS4.txt,SMOS4.txt.name,Change Password
SMOS4.txt,SMOS4.txt.description,Allows a user to change your password
SMOS4.txt,SMOS4.txt.actor,registered user
SMOS4.txt,SMOS4.txt.precondition,The user is logged in to the system Click on the Change password '' button
SMOS4.txt,SMOS4.txt.postcondition,The user password has been changed the user cancels the connection interruption to the smos server
SMOS4.txt,SMOS4.txt.flow_of_events.0,Fill out the form and submits
SMOS4.txt,SMOS4.txt.flow_of_events.1,View the form with the fields Old password new password confirms new password
SMOS4.txt,SMOS4.txt.flow_of_events.2,Confirm the password change
SMOS32.txt,SMOS32.txt.name,Edit Delay
SMOS32.txt,SMOS32.txt.description,Changing a delay by the administrator
SMOS32.txt,SMOS32.txt.actor,Administrator
SMOS32.txt,SMOS32.txt.precondition,The user must be logged in to the system as an administrator the user did the case of use Sview Tet Tingloregistration '' selects the date on which you want to change the delay
SMOS32.txt,SMOS32.txt.postcondition,The system has changed the delays on the date inserted The system remains on the registry screen The administrator interrupts the operation Connection to the SMOS server interrupted
SMOS32.txt,SMOS32.txt.flow_of_events.0,The user edit the delay and click on Save ''
SMOS32.txt,SMOS32.txt.flow_of_events.1,Update the screen based on the selected date
SMOS32.txt,SMOS32.txt.flow_of_events.2,The system sends the data modified to the server
SMOS51.txt,SMOS51.txt.name,Reject Enrollment Student
SMOS51.txt,SMOS51.txt.description,It allows the administrator to refuse the registration to the system of a student
SMOS51.txt,SMOS51.txt.actor,Administrator
SMOS51.txt,SMOS51.txt.precondition,The user has already done the case of use View Registration Requests '' The user clicks on the Reject '' button associated with a registration request
SMOS51.txt,SMOS51.txt.postcondition,The user refused a request for registration to the system The user interrupts the connection operation to the interrupted SMOS server
SMOS51.txt,SMOS51.txt.flow_of_events.0,Eliminates the registration request to the system
SMOS51.txt,SMOS51.txt.flow_of_events.1,Displays the list of registrations yet to be activated
SMOS33.txt,SMOS33.txt.name,Delete Delay
SMOS33.txt,SMOS33.txt.description,Elimination of a delay by the administrator
SMOS33.txt,SMOS33.txt.actor,Administrator
SMOS33.txt,SMOS33.txt.precondition,The user must be logged in to the system as an administrator the user took the case Split Ta Tt Allore Gloregistration '' selects the date he wants to eliminate a delay
SMOS33.txt,SMOS33.txt.postcondition,The system has eliminated the delay The system remains on the registry screen The administrator interrupts the operation Connection to the SMOS server interrupted
SMOS33.txt,SMOS33.txt.flow_of_events.0,Remove the late input of a student and click Save ''
SMOS33.txt,SMOS33.txt.flow_of_events.1,Update the screen based on the selected date
SMOS33.txt,SMOS33.txt.flow_of_events.2,Delete late entry from the archive
SMOS58.txt,SMOS58.txt.name,Display Of A Page Teacher
SMOS58.txt,SMOS58.txt.description,Display of a report card
SMOS58.txt,SMOS58.txt.actor,Professor
SMOS58.txt,SMOS58.txt.precondition,The user has been logged in to the system as a teacher The user click on the On-line report cards '' button
SMOS58.txt,SMOS58.txt.postcondition,The system displays a student 's report The user stops the connection to the SMOS server interrupted
SMOS58.txt,SMOS58.txt.flow_of_events.0,Select the academic year of interest
SMOS58.txt,SMOS58.txt.flow_of_events.1,Select one of the displayed classes
SMOS58.txt,SMOS58.txt.flow_of_events.2,Select the pupil to be displayed the report card and the reference quadrimestre by clicking on the appropriate button
SMOS58.txt,SMOS58.txt.flow_of_events.3,View the list of academic years in which at least one class in which the teacher teaches
SMOS58.txt,SMOS58.txt.flow_of_events.4,View the classes associated with the selected school year
SMOS58.txt,SMOS58.txt.flow_of_events.5,Displays the list of class students chosen by the user
SMOS58.txt,SMOS58.txt.flow_of_events.6,Displays the chosen student report referred to the specified quarter
SMOS27.txt,SMOS27.txt.name,View Registers List
SMOS27.txt,SMOS27.txt.description,View the list of registers for an academic year
SMOS27.txt,SMOS27.txt.actor,Administrator
SMOS27.txt,SMOS27.txt.precondition,The user must be logged in to the system as an administrator Click on the Digital Register '' button
SMOS27.txt,SMOS27.txt.postcondition,The system is displaying the list of registers related to a particular academic year the administrator interrupts the connection to the SMOS server interrupted
SMOS27.txt,SMOS27.txt.flow_of_events.0,Select the school year
SMOS27.txt,SMOS27.txt.flow_of_events.1,Shows a screen for the selection of the academic year of interest
SMOS27.txt,SMOS27.txt.flow_of_events.2,Search in the archive all the digital records of that year and displays them associated with the class to which they belong
SMOS43.txt,SMOS43.txt.name,Delete Note
SMOS43.txt,SMOS43.txt.description,Deleting disciplinary notes
SMOS43.txt,SMOS43.txt.actor,Administrator
SMOS43.txt,SMOS43.txt.precondition,The user must be logged in to the system as an administrator The user has carried out the case of use SHOWDDETTICLETA '' and the system is Viewing the details of a note The user clicks the Delete '' button
SMOS43.txt,SMOS43.txt.postcondition,The note has been canceled and the system sent notification to parents The system returns to the registry screen The administrator interrupts the operation Connection to the SMOS server interrupted
SMOS43.txt,SMOS43.txt.flow_of_events.0,The system sends a notification of incorrect corrige to the student 's parents then eliminates the data of the note from the archive
SMOS24.txt,SMOS24.txt.name,View Teaching Details
SMOS24.txt,SMOS24.txt.description,allows you to view the details of a teaching
SMOS24.txt,SMOS24.txt.actor,Administrator
SMOS24.txt,SMOS24.txt.precondition,The user has already logged in System is viewing the list of teachings The user click on the Teaching details '' button
SMOS24.txt,SMOS24.txt.postcondition,The user displays the detailed information of a single teaching Connection to the interrupted SMOS server
SMOS24.txt,SMOS24.txt.flow_of_events.0,Displays the screen with the details of a single teaching
SMOS16.txt,SMOS16.txt.name,Delete Class
SMOS16.txt,SMOS16.txt.description,Delete a class from the archive
SMOS16.txt,SMOS16.txt.actor,Administrator
SMOS16.txt,SMOS16.txt.precondition,The user is logged in to the system as an administrator the user has made the case of use viewdettagli Slasse '' the user displays the detailed information of a class the user click on the Delete '' button
SMOS16.txt,SMOS16.txt.postcondition,The user has deleted a class Connection to the interrupted SMOS server
SMOS16.txt,SMOS16.txt.flow_of_events.0,Delete the class from the archive
SMOS16.txt,SMOS16.txt.flow_of_events.1,Displays the list of updated classes
SMOS14.txt,SMOS14.txt.name,Insert New Class
SMOS14.txt,SMOS14.txt.description,Insert a new class into the archive
SMOS14.txt,SMOS14.txt.actor,Administrator
SMOS14.txt,SMOS14.txt.precondition,The user is logged in to the system as an administrator The user has already performed the case of use Viewing Lancoclasses '' and the system The list of classes of a particular academic year is viewing The user click on the New Class '' button
SMOS14.txt,SMOS14.txt.postcondition,The user has entered a class in the system and 'notified the data error Connection to the SMOS server interrupted the administrator interrupts the operation
SMOS14.txt,SMOS14.txt.flow_of_events.0,Fill out the form
SMOS14.txt,SMOS14.txt.flow_of_events.1,Click on the Save '' button
SMOS14.txt,SMOS14.txt.flow_of_events.2,The system shows the form to be completed with name address academic year
SMOS14.txt,SMOS14.txt.flow_of_events.3,Make checks on the validity of the data entered and inserts the new class into the archive In the event that the data entered are not valid activates the case of Errodati '' use
SMOS25.txt,SMOS25.txt.name,Edit Teaching
SMOS25.txt,SMOS25.txt.description,Edit details of a teaching
SMOS25.txt,SMOS25.txt.actor,Administrator
SMOS25.txt,SMOS25.txt.precondition,The user is logged in to the system as an administrator The user has taken the case of use displaydeddailsigning '' the user displays the detailed information of a teaching the user edit one of the information contained in the form of Display of teaching details
SMOS25.txt,SMOS25.txt.postcondition,The user has changed a teaching is notified the data error Connection to the SMOS server interrupted the administrator interrupts the operation
SMOS25.txt,SMOS25.txt.flow_of_events.0,Click on the Save '' button
SMOS25.txt,SMOS25.txt.flow_of_events.1,Make checks on the validity of the data entered and changes the teaching in the archive In the event that the data entered are not valid activates the case of Errodati '' use
SMOS25.txt,SMOS25.txt.flow_of_events.2,View the list of updated teachings
SMOS8.txt,SMOS8.txt.name,Edit user
SMOS8.txt,SMOS8.txt.description,Changing one or more data concerning a user present in the system
SMOS8.txt,SMOS8.txt.actor,Administrator
SMOS8.txt,SMOS8.txt.precondition,The user is logged in as an administrator The user has carried out the case of use viewdet Tailsente '' and the system is Displaying a user details The user changes one or more information contained in the form of Displaying user details
SMOS8.txt,SMOS8.txt.postcondition,The user has been modified is notified the data error The administrator interrupts the connection operation to the SMOS server interrupted
SMOS8.txt,SMOS8.txt.flow_of_events.0,Click on the Edit '' button
SMOS8.txt,SMOS8.txt.flow_of_events.1,Checks on the validity of the data entered and changed the user In the event that the data entered are not valid activates the case of Errodati '' use
SMOS52.txt,SMOS52.txt.name,Entity Search Administrator
SMOS52.txt,SMOS52.txt.description,Allows the administrator to search through the system all the entities characterized by the keywords entered
SMOS52.txt,SMOS52.txt.precondition,The user is logged in to the system as administrator The user inserts the text to search for and click on the Search '' button
SMOS52.txt,SMOS52.txt.postcondition,The user is displaying an active list of entities corresponding to the keywords entered The user stops the operation Connection to the interrupted SMOS server
SMOS52.txt,SMOS52.txt.flow_of_events.0,Displays the list of entities related to the searched keywords In particular they are shown in an active list classes teachings addresses users found
SMOS11.txt,SMOS11.txt.name,Assign Remove Teachers To A Teacher
SMOS11.txt,SMOS11.txt.description,Allows you to assign or remove teachers to a teacher
SMOS11.txt,SMOS11.txt.actor,Administrator
SMOS11.txt,SMOS11.txt.precondition,The user is logged in as an administrator The user has carried out the case of use viewdet Tailsente '' and the system is Viewing the details of a teacher The user click on the Teaching Teaching '' button
SMOS11.txt,SMOS11.txt.postcondition,One or more teachers have been assigned or removed to the teacher the administrator interrupts the connection to the SMOS server interrupted
SMOS11.txt,SMOS11.txt.flow_of_events.0,Select the academic year
SMOS11.txt,SMOS11.txt.flow_of_events.1,Select the desired class
SMOS11.txt,SMOS11.txt.flow_of_events.2,Select the teachings to associate or remove the teacher
SMOS11.txt,SMOS11.txt.flow_of_events.3,Displays the teaching management form for the teacher in question
SMOS11.txt,SMOS11.txt.flow_of_events.4,View the list of classes available for the selected year
SMOS11.txt,SMOS11.txt.flow_of_events.5,Displays the list of teachings associated with that class
SMOS11.txt,SMOS11.txt.flow_of_events.6,Assigns or removes the teaching teachings as indicated by the administrator
