file,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletMostraPagella.java,smos.application.reportManagement.ServletMostraPagella,class,10,11,2,23,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,3,73,2,0,1,2,2,19,1,28,6,13,2,0,0,0,81,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletPagellaDiAggiornamento.java,smos.application.reportManagement.ServletPagellaDiAggiornamento,class,13,22,2,34,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,5,113,2,1,10,2,0,25,11,48,10,24,4,0,0,0,94,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletProva.java,smos.application.teachingManagement.ServletProva,class,1,0,2,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,10,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletRapportoInsegnamenti.java,smos.application.userManagement.ServletRapportoInsegnamenti,class,11,11,2,16,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,3,71,2,0,1,2,0,18,1,27,7,12,2,0,0,0,86,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletRimuovereInsegnamentoComeDocente.java,smos.application.userManagement.ServletRimuovereInsegnamentoComeDocente,class,9,13,2,22,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,4,72,1,1,2,2,1,17,2,28,6,15,5,0,0,0,82,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletRimuoviLaStanzaDellaClasseStudentesca.java,smos.application.userManagement.ServletRimuoviLaStanzaDellaClasseStudentesca,class,10,15,2,20,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,74,1,1,4,2,3,17,0,29,8,12,3,0,0,0,72,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletStatisticheDiCalcolo.java,smos.application.registerManagement.ServletStatisticheDiCalcolo,class,9,18,2,21,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,4,94,1,2,4,2,2,24,9,37,8,18,4,0,0,0,77,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletVisualizzaDettagliGiustifica.java,smos.application.registerManagement.ServletVisualizzaDettagliGiustifica,class,9,11,2,15,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,2,69,1,0,1,2,0,20,1,27,9,10,2,0,0,0,72,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/ServletVisualizzaRegistrati.java,smos.application.registerManagement.ServletVisualizzaRegistrati,class,12,11,2,20,1,0.0,0.0,2,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,1,0,7,79,2,0,1,2,2,22,4,31,7,16,2,0,0,0,72,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/TestRegistrati.java,smos.storage.TestRegistrati,class,8,7,1,31,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,70,0,1,0,1,0,14,15,19,6,14,3,0,0,0,33,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/Utente.java,smos.bean.Utente,class,2,21,1,3,143,0.081871346,0.10526316,19,0,19,0,0,0,19,0,0,0,9,1,0,9,0,0,1,0,0,70,10,0,0,0,0,2,4,10,2,9,1,0,0,0,56,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/UtenteTest.java,smos.storage.UtenteTest,class,4,1,1,11,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,9,4,0,4,0,0,0,0,27,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/Utility.java,smos.utility.Utility,class,4,80,1,47,1451,0.0,0.0,55,55,55,0,0,0,55,0,0,1,23,23,6,17,0,0,6,0,14,346,43,5,7,5,5,106,43,125,31,79,2,0,0,0,275,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/VoceElencoUtenti.java,smos.bean.VoceElencoUtenti,class,0,6,1,0,9,0.2,0.2,6,0,6,0,0,0,6,0,0,0,4,1,0,4,0,0,1,0,0,24,3,0,0,0,0,0,1,4,0,4,0,0,0,0,39,1,0
/work/Papiere/finegrained-traceability/datasets/smos/code/Voto.java,smos.bean.Voto,class,1,24,1,0,99,0.1764706,1.0,18,0,18,0,0,0,18,0,0,0,9,1,0,9,0,0,1,0,0,68,9,0,0,0,1,8,8,10,1,9,1,0,0,0,73,1,0
