file,ID,line,functional,Function,Behavior,Data,OnlyF,F,OnlyQ,Q,UserRelated
RQ17.txt,RQ17.txt.flow_of_events.10,An EST server can provide additional services using other UR Is,1,1,0,0,1,1,0,0,0
RQ17.txt,RQ17.txt.name,HTTP URIS FOR CONTROL,1,1,1,1,1,1,0,0,0
RQ18.txt,RQ18.txt.flow_of_events.0,The EST server MAY request HTTP-based client authentication,1,1,1,1,1,1,0,0,0
RQ18.txt,RQ18.txt.flow_of_events.1,This request can be in addition to successful TLS client authentication Section if EST server policy requires additional authentication,1,0,1,0,1,1,0,0,0
RQ18.txt,RQ18.txt.flow_of_events.2,For example the EST server may require that an EST client knows '' a password in addition to having '' an existing client certificate,1,0,1,0,1,1,0,0,0
RQ18.txt,RQ18.txt.flow_of_events.3,Or HTTP-based client authentication can be an EST server policy-specified fallback in situations where the EST client did not successfully complete the TLS client authentication,1,1,1,0,1,1,0,0,0
RQ18.txt,RQ18.txt.flow_of_events.4,This might arise if the EST client is enrolling for the first time or if the certificates available to an EST client can not be used for TLS client authentication,1,1,1,0,1,1,0,0,0
RQ18.txt,RQ18.txt.flow_of_events.5,HTTP Basic and Digest authentication MUST only be performed over TLS RFC or later versions,1,1,1,0,1,1,0,0,0
RQ18.txt,RQ18.txt.flow_of_events.6,NULL and anon cipher suites MUST NOT be used because they do not provide confidentiality or support mutual certificate-based or certificate-less authentication respectively,1,0,1,0,1,1,0,0,0
RQ18.txt,RQ18.txt.flow_of_events.7,As specified in Certificate Management over CMS CMC Transport Protocols '' RFC the server MUST NOT assume client support for any type of HTTP authentication such as cookies Basic authentication or Digest authentication '',1,0,1,0,1,1,0,0,0
RQ18.txt,RQ18.txt.flow_of_events.8,Clients SHOULD support the Basic and Digest authentication mechanism,1,1,0,0,1,1,0,0,0
RQ18.txt,RQ18.txt.flow_of_events.9,Servers that wish to use Basic and Digest authentication reject the HTTP request using the HTTP-defined WWW- Authenticate response-header RFC Section,1,1,1,1,1,1,0,0,0
RQ18.txt,RQ18.txt.flow_of_events.10,The client is expected to retry the request including the appropriate Authorization Request header RFC Section if the client is capable of using the Basic or Digest authentication,1,1,1,1,1,1,0,0,0
RQ18.txt,RQ18.txt.flow_of_events.11,If the client is not capable of retrying the request or it is not capable of Basic or Digest authentication then the client MUST terminate the connection,1,1,1,0,1,1,0,0,0
RQ18.txt,RQ18.txt.flow_of_events.12,A client MAY set the username to the empty string '' if it is presenting a password that is not associated with a username,1,1,1,1,1,1,0,0,0
RQ18.txt,RQ18.txt.flow_of_events.13,Support for HTTP-based client authentication has security ramifications as discussed in Section,0,0,0,0,0,0,1,1,0
RQ18.txt,RQ18.txt.flow_of_events.14,The client MUST NOT respond to the server 's HTTP authentication request unless the client has authorized the EST server as per Section,1,0,1,0,1,1,0,0,0
RQ18.txt,RQ18.txt.name,HTTP- BASED CLIENT AUTHENTICATION,1,1,1,1,1,1,0,0,0
RQ19.txt,RQ19.txt.flow_of_events.0,This document uses existing media types for the messages as specified by FTP and HTTP RFC applicationpkcs RFC and CMC RFC,0,0,0,0,0,0,0,0,0
RQ19.txt,RQ19.txt.flow_of_events.1,For consistency with RFC each distinct EST message type uses an HTTP Content- Type header with a specific media type,1,0,0,1,1,1,0,0,0
RQ19.txt,RQ19.txt.flow_of_events.2,The EST messages and their corresponding media types for each operation are -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - Message type Request media type Request section s Response media type s Response section per operation Source s of types Distribution of CA NA Section Certificates applicationpkcs-mime Section RFC cacerts -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - Client Certificate applicationpkcs Sections Request Functions applicationpkcs-mime Section RFC RFC simpleenroll simplereenroll -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - Full CMC applicationpkcs-mime Section applicationpkcs-mime Section fullcmc RFC -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - Server- Side Key applicationpkcs Section Generation multipartmixed Section applicationpkcs-mime applicationpkcs RFC RFC serverkeygen RFC -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - CSR Attributes NA Section applicationcsrattrs Section This document csrattrs -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- - Figure,0,0,0,0,0,0,0,0,0
RQ19.txt,RQ19.txt.name,MESSAGE TYPES,1,0,0,1,1,1,0,0,0
RQ20.txt,RQ20.txt.flow_of_events.0,TLS provides authentication which in turn enables authorization decisions,1,1,0,0,1,1,0,0,0
RQ20.txt,RQ20.txt.flow_of_events.1,The EST server and EST client are responsible for ensuring that an acceptable cipher suite is negotiated and that mutual authentication has been performed,1,1,1,0,1,1,0,0,0
RQ20.txt,RQ20.txt.flow_of_events.2,TLS authentication is most commonly enabled with the use of certificates RFC,1,0,0,0,1,1,0,0,0
RQ20.txt,RQ20.txt.flow_of_events.3,Alternately certificate-less TLS authentication where neither the client nor server present a certificate is also an acceptable method for EST mutual authentication Section,1,1,1,0,1,1,0,0,0
RQ20.txt,RQ20.txt.flow_of_events.4,The EST server MUST be authenticated during the TLS handshake unless the client is requesting Bootstrap Distribution of CA certificates Section or Full CMC Section,1,1,1,0,1,1,0,0,0
RQ20.txt,RQ20.txt.flow_of_events.5,HTTPS RFC specifies how HTTP messages are carried over TLS,0,0,0,0,0,0,0,0,0
RQ20.txt,RQ20.txt.flow_of_events.6,HTTPS MUST be used,1,1,1,0,1,1,0,0,0
RQ20.txt,RQ20.txt.flow_of_events.7,TLS RFC or a later version MUST be used for all EST communications,1,1,1,0,1,1,0,0,0
RQ20.txt,RQ20.txt.flow_of_events.8,TLS session resumption RFC SHOULD be supported,1,1,0,0,1,1,0,0,0
RQ20.txt,RQ20.txt.flow_of_events.9,TLS channel-binding information can be inserted into a certificate request as detailed in Section in order to provide the EST server with assurance that the authenticated TLS client has access to the private key for the certificate being requested,1,1,1,1,1,1,0,0,0
RQ20.txt,RQ20.txt.flow_of_events.10,The EST server MUST implement Section,0,0,0,0,0,0,0,0,0
RQ20.txt,RQ20.txt.name,TLS LAYER,1,1,1,1,1,1,0,0,0
RQ21.txt,RQ21.txt.flow_of_events.0,TLS server authentication with certificates MUST be supported,1,1,0,0,1,1,0,0,0
RQ21.txt,RQ21.txt.flow_of_events.1,The EST client authenticates the EST server as defined for the cipher suite negotiated,1,1,1,0,1,1,0,0,0
RQ21.txt,RQ21.txt.flow_of_events.2,The following text provides details assuming a certificate-based cipher suite such as the TLS RFC mandatory cipher suite TLSRSAWITHDESEDECBCSHA,0,0,0,0,0,0,0,0,0
RQ21.txt,RQ21.txt.flow_of_events.3,Certificate validation MUST be performed as per RFC,1,1,0,0,1,1,0,0,0
RQ21.txt,RQ21.txt.flow_of_events.4,The EST server certificate MUST conform to the RFC certificate profile,1,0,0,1,1,1,0,0,0
RQ21.txt,RQ21.txt.flow_of_events.5,The client validates the TLS server certificate using the EST client Explicit and if enabled Implicit TA database s,1,1,1,1,1,1,0,0,0
RQ21.txt,RQ21.txt.flow_of_events.6,The client MUST maintain a distinction between the use of Explicit and Implicit TA databases during authentication in order to support proper authorization,1,1,1,0,1,1,0,0,0
RQ21.txt,RQ21.txt.flow_of_events.7,The EST client MUST perform authorization checks as specified in Section,1,1,1,0,1,1,0,0,0
RQ21.txt,RQ21.txt.flow_of_events.8,If certificate validation fails the client MAY follow the procedure outlined in Section for Bootstrap Distribution of CA certificates,1,1,1,0,1,1,0,0,0
RQ21.txt,RQ21.txt.name,TLS- BASED SERVER AUTHENTICATION,1,1,1,1,1,1,0,0,0
RQ22.txt,RQ22.txt.flow_of_events.0,TLS client authentication is the RECOMMENDED method for identifying EST clients,1,1,0,0,1,1,0,0,0
RQ22.txt,RQ22.txt.flow_of_events.1,HTTP-based client authentication Section MAY be used,1,1,0,0,1,1,0,0,0
RQ22.txt,RQ22.txt.flow_of_events.2,The EST server authenticates the EST client as defined for the cipher suite negotiated,1,1,1,0,1,1,0,0,0
RQ22.txt,RQ22.txt.flow_of_events.3,The following text provides details assuming a certificate-based cipher suite such as the TLS RFC mandatory cipher suite TLSRSAWITHDESEDECBCSHA,0,0,0,0,0,0,0,0,0
RQ22.txt,RQ22.txt.flow_of_events.4,The EST server MUST support certificate-based client authentication,1,1,0,0,1,1,0,0,0
RQ22.txt,RQ22.txt.flow_of_events.5,Generally the client will use an existing certificate for renew or rekey operations,1,1,1,1,1,1,0,0,0
RQ22.txt,RQ22.txt.flow_of_events.6,If the certificate to be renewed or rekeyed is appropriate for the negotiated cipher suite then the client MUST use it for the TLS handshake otherwise the client SHOULD use an alternate certificate that is suitable for the cipher suite and contains the same subject identity information,1,1,1,1,1,1,0,0,0
RQ22.txt,RQ22.txt.flow_of_events.7,When requesting an enroll operation the client MAY use a client certificate issued by a third party to authenticate itself,1,1,1,1,1,1,0,0,0
RQ22.txt,RQ22.txt.flow_of_events.8,Certificate validation MUST be performed as per RFC,1,0,1,0,1,1,0,0,0
RQ22.txt,RQ22.txt.flow_of_events.9,The EST client certificate MUST conform to the RFC certificate profile,1,1,0,1,1,1,0,0,0
RQ22.txt,RQ22.txt.flow_of_events.10,The server validates the TLS client certificate using the EST server Explicit and if enabled Implicit TA database s,1,1,1,1,1,1,0,0,0
RQ22.txt,RQ22.txt.flow_of_events.11,The server MUST maintain a distinction between the use of Explicit and Implicit TA databases during authentication in order to support proper authorization,1,0,1,0,1,1,0,0,0
RQ22.txt,RQ22.txt.flow_of_events.12,The EST server MUST perform authorization checks as specified in Section,1,1,1,0,1,1,0,0,0
RQ22.txt,RQ22.txt.flow_of_events.13,If a client does not support TLS client authentication then it MUST support HTTP-based client authentication Section or certificate-less TLS authentication Section,1,1,0,0,1,1,0,0,0
RQ23.txt,RQ23.txt.flow_of_events.0,Certificate-less TLS cipher suites provide a way to perform mutual authentication in situations where neither the client nor server have certificates do not desire to use certificates or do not have the trust anchors necessary to verify a certificate,1,0,1,0,1,1,0,0,0
RQ23.txt,RQ23.txt.flow_of_events.1,The client and server MAY negotiate a certificate-less cipher suite for mutual authentication,1,1,1,0,1,1,0,0,0
RQ23.txt,RQ23.txt.flow_of_events.2,When using certificate-less mutual authentication in TLS for enrollment the cipher suite MUST be based on a protocol that is resistant to dictionary attack and MUST be based on a zero knowledge protocol,0,0,0,0,0,0,1,1,0
RQ23.txt,RQ23.txt.flow_of_events.3,Transport Layer Security- Secure Remote Password TLS- SRP cipher suites ie,0,0,0,0,0,0,0,0,0
RQ23.txt,RQ23.txt.flow_of_events.4,those with SRP in the name listed in Section of RFC are suitable for this purpose,0,0,0,0,0,0,0,0,0
RQ23.txt,RQ23.txt.flow_of_events.5,Section lists the characteristics of a cipher suite that are suitable for use in certificate-less mutual authentication for enrollment,0,0,0,0,0,0,0,0,0
RQ23.txt,RQ23.txt.flow_of_events.6,Successful authentication using a certificate-less cipher suite proves knowledge of a pre-shared secret that implicitly authorizes a peer in the exchange,0,0,0,0,0,0,0,0,0
RQ23.txt,RQ23.txt.name,CERTIFICATE- LESS TLS MUTUAL AUTHENTICATION,1,1,1,0,1,1,0,0,0
RQ24.txt,RQ24.txt.flow_of_events.0,As defined in Section of CMC RFC proof-of-possession POP refers to a value that can be used to prove that the private key corresponding to the public key is in the possession of and can be used by an end-entity '',1,0,0,1,1,1,0,0,0
RQ24.txt,RQ24.txt.flow_of_events.1,The signed enrollment request provides a signature-based proof-of-possession,1,1,0,0,1,1,0,0,0
RQ24.txt,RQ24.txt.flow_of_events.2,The mechanism described in Section strengthens this by optionally including Direct '' -based proof-of-possession RFC by including TLS session-specific information within the data covered by the enrollment request signature thus linking the enrollment request to the authenticated end point of the TLS connection,1,1,0,1,1,1,0,0,0
RQ24.txt,RQ24.txt.name,PROOF- OF- POSSESSION,1,1,0,1,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.0,Server policy will determine whether clients are required to use the mechanism specified in this section,0,0,0,0,0,0,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.1,This specification provides a method of linking identity and proof-of-possession by including information specific to the current authenticated TLS session within the signed certification request,1,1,0,0,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.2,The client can determine if the server requires the linking of identity and POP by examining the CSR Attributes Response see Section,1,1,1,1,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.3,Regardless of the CSR Attributes Response clients SHOULD link identity and POP by embedding tls-unique information in the certification request,1,1,1,1,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.4,If tls-unique information is included by the client the server MUST verify it,1,1,1,1,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.5,The EST server MAY reject requests without tls-unique information as indicated by server policy,1,1,1,0,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.6,Linking identity and proof-of-possession proves to the server that the authenticated TLS client has possession of the private key associated with the certification request and that the client was able to sign the certification request after the TLS session was established,1,0,1,0,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.7,This is an alternative to the Linking Identity and POP Information '' method defined by Section of RFC that is available if Full PKI messages are used,1,1,0,0,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.8,The client generating the CSR obtains the tls-unique value from the TLS subsystem as described in Channel Bindings for TLS RFC,1,1,1,1,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.9,The EST client operations between obtaining the tls-unique value through generation of the CSR that contains the current tls-unique value and the subsequent verification of this value by the EST server are the phases of the application protocol during which application- layer authentication occurs '' these operations are protected by the synchronization interoperability mechanism described in the Channel Bindings for TLS '' interoperability notes in Section of RFC,1,1,1,1,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.10,When performing renegotiation TLS securerenegotiation '' RFC MUST be used,1,1,1,0,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.11,The tls-unique value is base encoded as specified in Section of RFC and the resulting string is placed in the certification request challenge-password field RFC Section,1,0,1,1,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.12,The challenge-password field is limited to bytes Section of RFC indicates that no existing cipher suite would result in an issue with this limitation,1,0,1,1,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.13,If the challenge-password attribute is absent the client did not include the optional channel-binding information the presence of the challenge-password attribute indicates the inclusion of tls-unique information,1,0,1,1,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.14,If the EST server makes use of a back-end infrastructure for processing it is RECOMMENDED that the results of this verification be communicated,1,1,1,0,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.15,For example this communication might use the CMC RFC RA POP Witness Control '' in a CMC Full PKI Request message,1,0,0,0,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.16,Or an EST server might TLS-authenticate an EST client as being a trusted infrastructure element that does not forward invalid requests,1,1,1,0,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.17,A detailed discussion of back-end processing is out of scope,0,0,0,0,0,0,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.18,When rejecting requests the EST server response is as described for all enroll responses Section,1,0,1,0,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.19,If a Full PKI Response is included the CMC Fail Info MUST be set to pop Failed,1,0,1,1,1,1,0,0,0
RQ25.txt,RQ25.txt.flow_of_events.20,If a human- readable reject message is included it SHOULD include an informative text message indicating that the linking of identity and POP information is required,1,0,1,0,1,1,0,0,0
RQ25.txt,RQ25.txt.name,LINKING IDENTITY AND POP INFORMATION,1,1,1,1,1,1,0,0,0
RQ26.txt,RQ26.txt.flow_of_events.0,The client MUST check EST server authorization before accepting any server responses or responding to HTTP authentication requests,1,1,1,1,1,1,0,0,0
RQ26.txt,RQ26.txt.flow_of_events.1,The EST client authorization method depends on which method was used to authenticate the server,1,0,1,0,1,1,0,0,0
RQ26.txt,RQ26.txt.flow_of_events.2,When the Explicit TA database is used to authenticate the EST server then Section applies,0,0,0,0,0,0,0,0,0
RQ26.txt,RQ26.txt.flow_of_events.3,When the Implicit TA database is used to authenticate the EST server then Section applies,0,0,0,0,0,0,0,0,0
RQ26.txt,RQ26.txt.flow_of_events.4,Successful authentication using a certificate-less cipher suite implies authorization of the server,1,1,1,0,1,1,0,0,0
RQ26.txt,RQ26.txt.flow_of_events.5,The client MAY perform bootstrapping as specified in Section even if these checks fail,1,1,1,0,1,1,0,0,0
RQ26.txt,RQ26.txt.name,SERVER AUTHORIZATION,1,1,1,1,1,1,0,0,0
RQ27.txt,RQ27.txt.flow_of_events.0,When the EST client Explicit TA database is used to validate the EST server certificate the client MUST check either the configured URI or the most recent HTTP redirection URI against the server 's identity according to the rules specified in RFC Section or the EST server certificate MUST contain the id-kp-cmc RA RFC extended key usage extension,1,1,1,0,1,1,0,0,0
RQ27.txt,RQ27.txt.name,CLIENT USE OF EXPLICIT TA DATABASE,1,1,1,0,1,1,0,0,0
RQ28.txt,RQ28.txt.flow_of_events.0,When the EST client Implicit TA database is used to validate the EST server certificate the client MUST check the configured URI and each HTTP redirection URI according to the rules specified in RFC Section,1,1,1,0,1,1,0,0,0
RQ28.txt,RQ28.txt.flow_of_events.1,The provisioned URI or the most recent HTTP redirection URI provides the basis for authorization and the server 's authenticated identity confirms it is the authorized server,1,0,1,0,1,1,0,0,0
RQ28.txt,RQ28.txt.name,CLIENT USE OF IMPLICIT TA DATABASE,1,1,1,0,1,1,0,0,0
RQ29.txt,RQ29.txt.flow_of_events.0,The decision to issue a certificate to a client is always controlled by local CA policy,0,0,0,0,0,0,1,1,0
RQ29.txt,RQ29.txt.flow_of_events.1,The EST server configuration reflects this CA policy,0,0,0,0,0,0,1,1,0
RQ29.txt,RQ29.txt.flow_of_events.2,This document does not specify any constraints on such policy,0,0,0,0,0,0,0,0,0
RQ29.txt,RQ29.txt.flow_of_events.3,EST provides the EST server access to each client 's authenticated identity -- eg,1,1,0,0,1,1,0,0,0
RQ29.txt,RQ29.txt.flow_of_events.4,the TLS client 's certificate in addition to any HTTP user authentication credentials -- to help in implementing such policy,1,0,0,1,1,1,0,0,0
RQ29.txt,RQ29.txt.flow_of_events.5,If the client 's certificate was issued by the EST CA and it includes the id-kp-cmc RA RFC extended key usage extension then the client is a Registration Authority RA as described in RFC and RFC,0,0,0,0,0,0,0,0,0
RQ29.txt,RQ29.txt.flow_of_events.6,In this case the EST server SHOULD apply authorization policy consistent with an RA client,1,0,1,0,1,1,0,0,0
RQ29.txt,RQ29.txt.flow_of_events.7,For example when handling simpleenroll requests the EST server could be configured to accept POP linking information that does not match the current TLS session because the authenticated EST client RA has verified this information when acting as an EST server as specified in Section,1,1,1,1,1,1,0,0,0
RQ29.txt,RQ29.txt.flow_of_events.8,More specific RA mechanisms are available if the EST client uses fullcmc methods,1,1,1,0,1,1,0,0,0
RQ29.txt,RQ29.txt.name,CLIENT AUTHORIZATION,1,1,1,1,1,1,0,0,0
RQ31.txt,RQ31.txt.flow_of_events.0,The EST client can request a copy of the current CA certificates,1,1,0,1,1,1,0,0,0
RQ31.txt,RQ31.txt.flow_of_events.1,This function is generally performed before other EST functions,1,0,1,0,1,1,0,0,0
RQ31.txt,RQ31.txt.name,DISTRIBUTION OF CA CERTIFICATES,1,1,1,1,1,1,0,0,0
RQ32.txt,RQ32.txt.flow_of_events.0,It is possible that the client was not configured with an Implicit TA database that allows a bootstrap installation of the Explicit TA database as described in,1,0,0,0,1,1,0,0,0
RQ32.txt,RQ32.txt.flow_of_events.1,This section describes an alternate method by which minimally configured EST clients can populate their Explicit TA database,1,1,0,0,1,1,0,0,0
RQ32.txt,RQ32.txt.flow_of_events.2,If the EST client application does not specify either an Explicit TA database or an Implicit TA database then the initial TLS server authentication and authorization will fail,1,0,1,1,1,1,0,0,0
RQ32.txt,RQ32.txt.flow_of_events.3,The client MAY provisionally continue the TLS handshake to completion for the purposes of accessing the cacerts or fullcmc method,1,0,1,0,1,1,0,0,0
RQ32.txt,RQ32.txt.flow_of_events.4,If the EST client continues with an unauthenticated connection the client MUST extract the HTTP content data from the response Sections or and engage a human user to authorize the CA certificate using out-of-band data such as a CA certificate fingerprint '' eg,1,0,1,1,1,1,0,0,1
RQ32.txt,RQ32.txt.flow_of_events.5,a SHA- or SHA- SHS hash on the whole CA certificate,1,0,0,1,1,1,0,0,0
RQ32.txt,RQ32.txt.flow_of_events.6,In a fullcmc response it is the Publish Trust Anchors control CMC RFC Section within the Full PKI Response that must be accepted manually,1,0,1,0,1,1,0,0,0
RQ32.txt,RQ32.txt.flow_of_events.7,It is incumbent on the user to properly verify the TA information or to provide the fingerprint '' data during configuration that is necessary to verify the TA information,1,0,0,0,1,1,0,0,1
RQ32.txt,RQ32.txt.flow_of_events.8,HTTP authentication requests MUST NOT be responded to if the server has not been authenticated as specified in Section or if the optional certificate-less authentication is used as specified in Section,1,1,1,1,1,1,0,0,0
RQ32.txt,RQ32.txt.flow_of_events.9,The EST client uses the cacerts response to establish an Explicit Trust Anchor database for subsequent TLS authentication of the EST server,1,1,1,1,1,1,0,0,0
RQ32.txt,RQ32.txt.flow_of_events.10,EST clients MUST NOT engage in any other protocol exchange until after the cacerts response has been accepted and a new TLS session has been established using TLS certificate-based authentication,1,1,1,1,1,1,0,0,0
RQ32.txt,RQ32.txt.name,BOOTSTRAP DISTRIBUTION OF CA CERTIFICATES,1,1,1,1,1,1,0,0,0
RQ33.txt,RQ33.txt.flow_of_events.0,EST clients request the EST CA TA database information of the CA in the form of certificates with an HTTPS GET message using an operation path of cacerts '',1,0,1,1,1,1,0,0,0
RQ33.txt,RQ33.txt.flow_of_events.1,EST clients and servers MUST support the cacerts function,1,1,0,0,1,1,0,0,0
RQ33.txt,RQ33.txt.flow_of_events.2,Clients SHOULD request an up-to-date response before stored information has expired in order to ensure the EST CA TA database is up to date,1,1,1,0,1,1,0,0,0
RQ33.txt,RQ33.txt.flow_of_events.3,The EST server SHOULD NOT require client authentication or authorization to reply to this request,1,0,1,0,1,1,0,0,0
RQ33.txt,RQ33.txt.flow_of_events.4,The client MUST authenticate the EST server as specified in Section if certificate-based authentication is used or Section if the optional certificate-less authentication is used and check the server 's authorization as given in Section or follow the procedure outlined in Section,1,1,1,1,1,1,0,0,0
RQ33.txt,RQ33.txt.name,CA CERTIFICATES REQUEST,1,1,1,1,1,1,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.0,If successful the server response MUST have an HTTP response code,1,0,1,0,1,1,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.1,Any other response code indicates an error and the client MUST abort the protocol,1,0,1,0,1,1,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.2,A successful response MUST be a certs-only CMC Simple PKI Response as defined in RFC containing the certificates described in the following paragraph,1,0,1,1,1,1,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.3,The HTTP content-type of applicationpkcs-mime '' is used,1,0,1,1,1,1,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.4,The Simple PKI Response is sent with a Content- Transfer- Encoding of base '' RFC,1,0,1,1,1,1,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.5,The EST server MUST include the current root CA certificate in the response,1,0,1,1,1,1,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.6,The EST server MUST include any additional certificates the client would need to build a chain from an EST CA-issued certificate to the current EST CA TA,1,0,1,1,1,1,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.7,For example if the EST CA is a subordinate CA then all the appropriate subordinate CA certificates necessary to build a chain to the root EST CA are included in the response,0,0,0,0,0,0,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.8,The EST server SHOULD include the three Root CA Key Update '' certificates Old With Old Old With New and New With Old in the response chain,1,0,1,1,1,1,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.9,These are defined in Section of CMP RFC,0,0,0,0,0,0,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.10,The EST client MUST be able to handle these certificates in the response,1,1,1,1,1,1,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.11,The EST CA 's most recent self-signed certificate eg,1,0,0,1,1,1,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.12,New With New certificate is self-signed and has the latest Not After date,0,0,0,0,0,0,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.13,If the EST server does not include these in the response then after the current EST CA certificate expires the EST clients will need to be reinitialized with the PKI using the Bootstrap Distribution of CA certificates Section method which involves user interaction,1,1,1,1,1,1,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.14,After out-of-band validation occurs all the other certificates MUST be validated using normal RFC certificate path validation using the most recent CA certificate as the TA before they can be used to build certificate paths during certificate validation,1,1,1,1,1,1,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.15,The EST client MUST store the extracted EST CA certificate as an Explicit TA database entry for subsequent EST server authentication,1,1,1,1,1,1,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.16,The EST client SHOULD disable use of Implicit TA database entries for this EST server now that an Explicit TA database entry is available,1,0,1,0,1,1,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.17,If the client disables the Implicit TA database and if the EST server certificate was verified using an Implicit TA database entry then the client MUST include the Trusted CA Indication '' extension in future TLS sessions RFC,1,0,1,0,1,1,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.18,This indicates to the server that only an EST server certificate authenticatable by the Explicit TA database entry is now acceptable otherwise the EST server might continue to use a server certificate that is only verifiable by a now disabled Implicit TA,1,0,1,1,1,1,0,0,0
RQ34.txt,RQ34.txt.flow_of_events.19,The EST client SHOULD also make the CA Certificate response information available to the end-entity software for use when validating peer certificates,1,0,1,1,1,1,0,0,0
RQ34.txt,RQ34.txt.name,CA CERTIFICATES RESPONSE,1,1,1,1,1,1,0,0,0
RQ35.txt,RQ35.txt.flow_of_events.0,EST clients request a certificate from the EST server with an HTTPS POST using the operation path value of simpleenroll '',1,0,1,1,1,1,0,0,0
RQ35.txt,RQ35.txt.flow_of_events.1,EST clients request a renewrekey of existing certificates with an HTTP POST using the operation path value of simplereenroll '',1,0,1,1,1,1,0,0,0
RQ35.txt,RQ35.txt.flow_of_events.2,EST servers MUST support the simpleenroll and simplereenroll functions,1,1,0,0,1,1,0,0,0
RQ35.txt,RQ35.txt.flow_of_events.3,It is RECOMMENDED that a client obtain the current CA certificates as described in Section before performing certificate request functions,1,0,1,0,1,1,0,0,0
RQ35.txt,RQ35.txt.flow_of_events.4,This ensures that the client will be able to validate the EST server certificate,1,1,0,0,1,1,0,0,0
RQ35.txt,RQ35.txt.flow_of_events.5,The client MUST authenticate the EST server as specified in Section if certificate-based authentication is used or Section if the optional certificate-less authentication is used,1,1,1,0,1,1,0,0,0
RQ35.txt,RQ35.txt.flow_of_events.6,The client MUST verify the authorization of the EST server as specified in Section,1,1,1,0,1,1,0,0,0
RQ35.txt,RQ35.txt.flow_of_events.7,The server MUST authenticate the client as specified in Section if certificate-based authentication is used or Section if the optional certificate-less authentication is used,1,1,1,0,1,1,0,0,0
RQ35.txt,RQ35.txt.flow_of_events.8,The server MUST verify client authorization as specified in Section,1,1,1,0,1,1,0,0,0
RQ35.txt,RQ35.txt.flow_of_events.9,The EST server MUST check the tls-unique value as described in Section if one is submitted by the client,1,1,1,1,1,1,0,0,0
RQ35.txt,RQ35.txt.flow_of_events.10,The server MAY accept a certificate request for manual authorization checking by an administrator,1,1,1,0,1,1,0,0,0
RQ35.txt,RQ35.txt.flow_of_events.11,Section describes the use of an HTTP response to the EST client if this occurs,0,0,0,0,0,0,0,0,0
