file,ID,text,functional,Function,Behavior,Data,OnlyF,F,OnlyQ,Q,UserRelated
EA25.txt,EA25.txt.quality_requirement,The string common name new residence can contain characters az AZ ' and the string must be non-empty The address string may contain characters az AZ ' and the string must be nonempty The house number string may contain characters AZ and the string must be less than characters long The phone prefix string can contain only numeric characters and must be between and digits long The phone number string can contain only numeric characters and must be between and digits long The family member last name string can include characters az AZ ' and have a maximum length of carat and non-empty The family comp name string can include characters az AZ ' and have a maximum length of carat and non-empty The familiar comp birthplace string may contain characters az AZ ' and must be at least one character The string birth date comp familiar must be an existing date and must have a ddmmyyyy format of numeric type dd from to mm from to yyyy from to present The string card code applicant outside the municipality must be X Xnnnnnnn X letter n number and must have a length of characters,0,0,0,0,0,0,0,0,0
EA26.txt,EA26.txt.actor,Started by Citizen continued by Employee,0,0,0,0,0,0,0,0,1
EA26.txt,EA26.txt.flow_of_events.0,The Citizen presses on the Change of Residence button,1,0,0,0,1,1,0,0,1
EA26.txt,EA26.txt.flow_of_events.1,The system shows the citizen the form to fill out,1,1,1,0,1,1,0,0,0
EA26.txt,EA26.txt.flow_of_events.2,The citizen enters the data of hisher new residence,1,0,0,1,1,1,0,0,1
EA26.txt,EA26.txt.flow_of_events.3,The system notifies the citizen that the request has been successfully submitted and the request is stored,1,0,1,0,1,1,0,0,0
EA26.txt,EA26.txt.flow_of_events.4,The clerk logs into the system and views the request received,1,1,0,0,1,1,0,0,1
EA26.txt,EA26.txt.flow_of_events.5,The clerk verifies the data fills in the document with the rest of the data to be entered and confirms the operation,1,0,0,0,1,1,0,0,1
EA26.txt,EA26.txt.flow_of_events.6,The system saves the form and updates the data,1,1,1,0,1,1,0,0,0
EA26.txt,EA26.txt.flow_of_events.7,The clerk sends a document with the request made by the citizen to the clerk of the other municipality,1,1,0,1,1,1,0,0,1
EA26.txt,EA26.txt.flow_of_events.8,The clerk of the other municipality verifies the document and sends a positive notification to the other clerk and a notification to the citizen,1,0,0,0,1,1,0,0,1
EA26.txt,EA26.txt.name,Change Of Residence Other Community,1,1,1,1,1,1,0,0,0
EA26.txt,EA26.txt.postcondition,The System creates the document to be delivered to the appropriate office OR In the case where the service is not available the use case Service Not Available is invoked,1,0,1,1,1,1,0,0,0
EA26.txt,EA26.txt.precondition,The Citizen has authenticated in the system,0,0,0,0,0,0,0,0,1
EA26.txt,EA26.txt.quality_requirement,The string common name new residence can contain characters az AZ ' and the string must be non-empty The address string may contain characters az AZ ' and the string must be nonempty The house number string may contain characters AZ and the string must be less than characters long The phone prefix string can contain only numeric characters and must be between and digits long The phone number string can contain only numeric characters and must be between and digits long The family member last name string may include characters az AZ ' and have a maximum length of characters and not empty The family member first name string can include characters az AZ ' and have a maximum length of carat and non-empty The familiar comp birthplace string may contain characters az AZ ' and must be at least one character long The family comp birth date string must be an existing date and must have a ddmmyyyy format of numeric type dd from to mm from to yyyy from to present The string card code applicant outside the municipality must be X Xnnnnnnn X letter n number and must have a length of characters,0,0,0,0,0,0,0,0,0
EA27.txt,EA27.txt.actor,Started by Citizen continued by Employee,0,0,0,0,0,0,0,0,1
EA27.txt,EA27.txt.flow_of_events.0,Citizen presses on the Change Family Status button,1,0,0,0,1,1,0,0,1
EA27.txt,EA27.txt.flow_of_events.1,The system shows the citizen the form to fill out,1,1,1,0,1,1,0,0,0
EA27.txt,EA27.txt.flow_of_events.2,The citizen enters the new household data and submits the request,1,0,0,1,1,1,0,0,1
EA27.txt,EA27.txt.flow_of_events.3,The system sends the request to the appropriate clerk,1,0,1,0,1,1,0,0,0
EA27.txt,EA27.txt.name,Change State Of Family,1,1,1,1,1,1,0,0,0
EA27.txt,EA27.txt.postcondition,The System creates the document to be delivered to the appropriate office OR In the case where the service is not available the use case Service Not Available is invoked,1,0,1,1,1,1,0,0,0
EA27.txt,EA27.txt.precondition,The Citizen has authenticated in the system,0,0,0,0,0,0,0,0,1
EA27.txt,EA27.txt.quality_requirement,Not Available,0,0,0,0,0,0,0,0,0
EA28.txt,EA28.txt.actor,Started by citizen,0,0,0,0,0,0,0,0,1
EA28.txt,EA28.txt.flow_of_events.0,Citizen presses the cancel file button ID Card Change of Residence if the file has not been initialized,1,0,0,0,1,1,0,0,1
EA28.txt,EA28.txt.flow_of_events.1,The system asks the citizen for confirmation,1,0,1,0,1,1,0,0,0
EA28.txt,EA28.txt.flow_of_events.2,The citizen confirms the operation,1,0,0,0,1,1,0,0,1
EA28.txt,EA28.txt.flow_of_events.3,The system deletes the practice,1,1,1,1,1,1,0,0,0
EA28.txt,EA28.txt.name,Clear Practice,1,1,1,1,1,1,0,0,0
EA28.txt,EA28.txt.postcondition,The citizen does not confirm the transaction OR The system deletes the practice OR In the case where the service is not available the use case is invoked of use Service Not Available,1,0,1,1,1,1,0,0,1
EA28.txt,EA28.txt.precondition,The citizen has authenticated into the system This use case extends View Practice and occurs when the citizen wants to delete the practice,0,0,0,0,0,0,0,0,1
EA28.txt,EA28.txt.quality_requirement,Not Provided,0,0,0,0,0,0,0,0,0
EA29.txt,EA29.txt.actor,Started by citizen,0,0,0,0,0,0,0,0,1
EA29.txt,EA29.txt.flow_of_events.0,Citizen presses the Edit Practice button ID Card Change of Residence if the practice has not been initialized,1,0,0,0,1,1,0,0,1
EA29.txt,EA29.txt.flow_of_events.1,The system displays a form for editing the practice,1,1,1,1,1,1,0,0,0
EA29.txt,EA29.txt.flow_of_events.2,The citizen enters the data,1,0,0,0,1,1,0,0,1
EA29.txt,EA29.txt.flow_of_events.3,The system saves the changes made,1,0,1,0,1,1,0,0,0
EA29.txt,EA29.txt.name,Edit Practice,1,1,1,1,1,1,0,0,0
EA29.txt,EA29.txt.postcondition,The system edits the practice OR In the case where the service is not available the use case is invoked of use Service Not Available,1,0,1,1,1,1,0,0,0
EA29.txt,EA29.txt.precondition,The citizen has authenticated into the system This use case extends View Practice and occurs when the citizen wants to edit the file,0,0,0,0,0,0,0,0,1
EA29.txt,EA29.txt.quality_requirement,Not Provided,0,0,0,0,0,0,0,0,0
EA30.txt,EA30.txt.actor,Started by Citizen continued employee,0,0,0,0,0,0,0,0,1
EA30.txt,EA30.txt.flow_of_events.0,Citizen views family status and selects a family member,1,0,0,1,1,1,0,0,1
EA30.txt,EA30.txt.flow_of_events.1,The system displays a form for entering personal data Height special marks etc,1,1,1,1,1,1,0,0,0
EA30.txt,EA30.txt.flow_of_events.2,The Citizen enters the data selects the payment method and presses the confirm button,1,0,0,0,1,1,0,0,1
EA30.txt,EA30.txt.flow_of_events.3,The system shows the screen with the documentation to be shown at the counter on the days and hours the office is open,1,1,1,0,1,1,0,0,0
EA30.txt,EA30.txt.flow_of_events.4,The citizen confirms the transaction,1,0,0,0,1,1,0,0,1
EA30.txt,EA30.txt.flow_of_events.5,The system notifies the clerk of the request,1,1,1,0,1,1,0,0,0
EA30.txt,EA30.txt.name,Identity Card Request,1,1,1,1,1,1,0,0,0
EA30.txt,EA30.txt.postcondition,The clerk receives the file and chooses whether to accept it or not by calling the use case Request Card Of Identity Rejected or Request Card Of Identity Accepted OR respectively In the case where the service is not available the use case Service Not Available is invoked,1,0,1,1,1,1,0,0,1
EA30.txt,EA30.txt.precondition,The Citizen has authenticated in the system The citizen exercises parental authority over the person concerned,0,0,0,0,0,0,0,0,1
EA31.txt,EA31.txt.actor,Started by Employee continued citizen,0,0,0,0,0,0,0,0,1
EA31.txt,EA31.txt.flow_of_events.0,The clerk displays the notification received,1,0,0,0,1,1,0,0,1
EA31.txt,EA31.txt.flow_of_events.1,The system shows the clerk the request for the creation of the ID card by by the citizen,1,1,1,1,1,1,0,0,0
EA31.txt,EA31.txt.flow_of_events.2,The clerk certifies the validity of the request by checking the accuracy of the data and enables the ID card creation procedure,1,1,0,0,1,1,0,0,1
EA31.txt,EA31.txt.flow_of_events.3,The system sends a confirmation e-mail to the citizen who requested the creation of the ID card,1,1,1,0,1,1,0,0,0
EA31.txt,EA31.txt.flow_of_events.4,The citizen goes to the counter,0,0,0,0,0,0,0,0,1
EA31.txt,EA31.txt.name,Request Accepted Identity Card,1,1,1,1,1,1,0,0,0
EA31.txt,EA31.txt.postcondition,The system notifies the citizen,1,0,1,0,1,1,0,0,0
EA31.txt,EA31.txt.precondition,The clerk has authenticated into the system This use case extends Request Identity Card and occurs when the clerk confirms the request of the citizen,0,0,0,0,0,0,0,0,1
EA31.txt,EA31.txt.quality_requirement,Not Provided,0,0,0,0,0,0,0,0,0
EA32.txt,EA32.txt.actor,Started by Employee continued citizen,0,0,0,0,0,0,0,0,1
EA32.txt,EA32.txt.flow_of_events.0,Employee views the notification received,1,0,0,0,1,1,0,0,1
EA32.txt,EA32.txt.flow_of_events.1,The system shows the clerk the request for the creation of the ID card by by the citizen,1,1,1,1,1,1,0,0,0
EA32.txt,EA32.txt.flow_of_events.2,The clerk detects an error in the data and rejects the ID card creation procedure,1,1,0,0,1,1,0,0,1
EA32.txt,EA32.txt.flow_of_events.3,The system shall send an e-mail notification to the citizen who requested the ID card creation,1,1,1,0,1,1,0,0,0
EA32.txt,EA32.txt.name,Request Card Of Identity Referred,1,1,1,1,1,1,0,0,0
EA32.txt,EA32.txt.postcondition,The system notifies the citizen,1,0,1,0,1,1,0,0,0
EA32.txt,EA32.txt.precondition,The employee has authenticated into the system This use case extends Request Identity Card and occurs when the clerk does not confirm the citizen 's request,0,0,0,0,0,0,0,0,1
EA32.txt,EA32.txt.quality_requirement,Not Provided,0,0,0,0,0,0,0,0,0
EA33.txt,EA33.txt.actor,Initiated by citizen,0,0,0,0,0,0,0,0,1
EA33.txt,EA33.txt.flow_of_events.0,Citizen selects a specific certificate birth certificates marital status certificates,1,1,0,0,1,1,0,0,1
EA33.txt,EA33.txt.flow_of_events.1,The system displays the form for entering the data of the person concerned,1,1,1,0,1,1,0,0,0
EA33.txt,EA33.txt.flow_of_events.2,The citizen enters the data of the person concerned,1,0,0,0,1,1,0,0,1
EA33.txt,EA33.txt.flow_of_events.3,The system displays a screen with the requested certificate,1,1,1,0,1,1,0,0,0
EA33.txt,EA33.txt.flow_of_events.4,The citizen selects the payment and shipping method,1,0,0,0,1,1,0,0,1
EA33.txt,EA33.txt.flow_of_events.5,The system sends the certificate,1,1,1,1,1,1,0,0,0
EA33.txt,EA33.txt.name,Request Certificates,1,1,1,1,1,1,0,0,0
EA33.txt,EA33.txt.postcondition,The system sends the certificate OR In the case where the relevant person has not been found the system calls the use case Data Errati OR In the case where the service is not available the use case Service Not Available is called,1,0,1,1,1,1,0,0,0
EA33.txt,EA33.txt.precondition,The citizen has authenticated in the system,0,0,0,0,0,0,0,0,1
EA33.txt,EA33.txt.quality_requirement,The last name string can contain characters such as az AZ ' and a length between and characters The name string may contain characters such as az AZ ' and a length between and characters The birthplace string can contain characters such as az AZ ' and a length of at least one character The birth province string may contain characters such as az AZ ' and a length of at least one character The date of birth string must actually exist and consist of ddmm yyyyy of numeric type dd from to mm from to yyyy from to present The residence string may contain characters az AZ ' and must be at least one character long The province of residence string may contain characters such as az AZ ' and a length of at least one character The address string can contain characters such as az AZ ' and a length of at least one character,0,0,0,0,0,0,0,0,0
EA34.txt,EA34.txt.actor,Started by citizen,0,0,0,0,0,0,0,0,1
EA34.txt,EA34.txt.flow_of_events.0,Citizen selects a specific certificate birth certificates marital status certificates,1,1,0,1,1,1,0,0,1
EA34.txt,EA34.txt.flow_of_events.1,The system displays the form for entering the data of the person concerned,1,1,1,0,1,1,0,0,0
EA34.txt,EA34.txt.flow_of_events.2,The citizen enters the data of the person concerned see note,1,0,0,0,1,1,0,0,1
EA34.txt,EA34.txt.flow_of_events.3,The system stores the data of the citizen and interested person in a special form,1,1,1,0,1,1,0,0,0
EA34.txt,EA34.txt.flow_of_events.4,The system shows a screen with the requested certificate,1,1,1,0,1,1,0,0,0
EA34.txt,EA34.txt.flow_of_events.5,The citizen selects the mode of payment and shipment,1,0,0,0,1,1,0,0,1
EA34.txt,EA34.txt.flow_of_events.6,The system sends the certificate,1,1,1,0,1,1,0,0,0
EA34.txt,EA34.txt.name,Request Certificates Terti,1,1,1,1,1,1,0,0,0
EA34.txt,EA34.txt.postcondition,The system sends the certificate OR In the case where the service is not available the case is invoked of use Service Not Available,1,0,1,1,1,1,0,0,0
EA34.txt,EA34.txt.precondition,The citizen has authenticated in the system,0,0,0,0,0,0,0,0,1
EA34.txt,EA34.txt.quality_requirement,Not Provided Note In the case where the citizen is not a close relative of the person in the data to be entered heshe must specify a valid reason for requesting the certificate,0,0,0,0,0,0,0,0,1
EA35.txt,EA35.txt.actor,Started by Citizen continued by Employee,0,0,0,0,0,0,0,0,1
EA35.txt,EA35.txt.flow_of_events.0,Citizen presses on the Marriage Request button,1,1,0,0,1,1,0,0,1
EA35.txt,EA35.txt.flow_of_events.1,The system shows the citizen the form to fill out,1,1,1,0,1,1,0,0,0
EA35.txt,EA35.txt.flow_of_events.2,The citizen enters all hisher data the data of the partner and presses the confirmation button,1,0,0,0,1,1,0,0,1
EA35.txt,EA35.txt.flow_of_events.3,The system automatically creates the form to be submitted with self-certification and family status of the applicant citizen and sends the form to the clerk,1,1,1,1,1,1,0,0,0
EA35.txt,EA35.txt.flow_of_events.4,The clerk receives the notification and publishes the marriage application,1,1,0,1,1,1,0,0,1
EA35.txt,EA35.txt.name,Request To Wedding,1,1,1,1,1,1,0,0,0
EA35.txt,EA35.txt.postcondition,The System creates the document to be delivered to the appropriate office OR In the case where the service is not available the use case Service Not Available is invoked,1,0,1,0,1,1,0,0,0
EA35.txt,EA35.txt.precondition,The Citizen has authenticated in the system,0,0,0,0,0,0,0,0,1
EA35.txt,EA35.txt.quality_requirement,Not Available,0,0,0,0,0,0,0,0,0
EA36.txt,EA36.txt.actor,Started by Citizen,0,0,0,0,0,0,0,0,1
EA36.txt,EA36.txt.flow_of_events.0,Citizen presses on the Family Status button,1,0,0,0,1,1,0,0,1
EA36.txt,EA36.txt.flow_of_events.1,The system displays the family status to the citizen,1,1,1,1,1,1,0,0,0
EA36.txt,EA36.txt.flow_of_events.2,The Citizen chooses whether to print or send to hisher e-mail the family status,1,1,0,1,1,1,0,0,1
EA36.txt,EA36.txt.flow_of_events.3,The system executes the choice made by the citizen,1,0,1,0,1,1,0,0,0
EA36.txt,EA36.txt.name,Request Status Of Family,1,1,1,1,1,1,0,0,0
EA36.txt,EA36.txt.postcondition,The system performs an operation chosen by the citizen OR In case the service is not available the use case Service Not Available is invoked,1,0,1,0,1,1,0,0,0
EA36.txt,EA36.txt.precondition,The Citizen has authenticated into the system,0,0,0,0,0,0,0,0,1
EA36.txt,EA36.txt.quality_requirement,Not Provided,0,0,0,0,0,0,0,0,0
EA37.txt,EA37.txt.actor,Started by Citizen continued employed,0,0,0,0,0,0,0,0,1
EA37.txt,EA37.txt.flow_of_events.0,Citizen presses on the Renew ID Card button,1,0,0,0,1,1,0,0,1
EA37.txt,EA37.txt.flow_of_events.1,The system directly sends a renewal request from the Citizen to the appropriate clerk,1,1,1,0,1,1,0,0,0
EA37.txt,EA37.txt.flow_of_events.2,The Citizen goes to the counter to renew the ID card,0,0,0,0,0,0,0,0,1
EA37.txt,EA37.txt.name,identity Card Renewal,1,1,1,0,1,1,0,0,0
EA37.txt,EA37.txt.postcondition,The System creates the document to be delivered to the appropriate office OR In the case where the service is not available the use case Service Not Available is invoked,1,0,1,0,1,1,0,0,0
EA37.txt,EA37.txt.precondition,The Citizen must be authenticated in the system,0,0,0,0,0,0,0,0,1
EA37.txt,EA37.txt.quality_requirement,Not Provided,0,0,0,0,0,0,0,0,0
EA38.txt,EA38.txt.actor,Started by Citizen continued by employee,0,0,0,0,0,0,0,0,1
EA38.txt,EA38.txt.flow_of_events.0,The Citizen presses on the Lost ID Card button,1,0,0,0,1,1,0,0,1
EA38.txt,EA38.txt.flow_of_events.1,The system directly sends a lost card notification to the appropriate clerk,1,1,1,0,1,1,0,0,0
EA38.txt,EA38.txt.flow_of_events.2,The Citizen goes to the clerk 's office with a copy of the loss report,0,0,0,0,0,0,0,0,1
EA38.txt,EA38.txt.name,Lost Identity Card,1,1,1,0,1,1,0,0,0
EA38.txt,EA38.txt.postcondition,The System creates the document to be delivered to the appropriate office OR In the case where the service is not available the use case Service Not Available is invoked,1,0,1,0,1,1,0,0,0
EA38.txt,EA38.txt.precondition,The Citizen must be authenticated in the system,0,0,0,0,0,0,0,0,1
EA38.txt,EA38.txt.quality_requirement,Not Provided,0,0,0,0,0,0,0,0,0
EA39.txt,EA39.txt.actor,Started by Citizen continued by employee,0,0,0,0,0,0,0,0,1
EA39.txt,EA39.txt.flow_of_events.0,The Citizen presses on the Lost Electoral Card button,1,0,0,0,1,1,0,0,1
EA39.txt,EA39.txt.flow_of_events.1,The system directly sends a lost card notification to the appropriate clerk,1,1,1,0,1,1,0,0,0
EA39.txt,EA39.txt.flow_of_events.2,The Citizen goes to the clerk 's office with a copy of the lost card report,0,0,0,0,0,0,0,0,1
EA39.txt,EA39.txt.name,Lost Electric Card,1,1,1,0,1,1,0,0,0
EA39.txt,EA39.txt.postcondition,The System creates the document to be delivered to the appropriate office OR In the case where the service is not available the use case Service Not Available is invoked,1,0,1,0,1,1,0,0,0
EA39.txt,EA39.txt.precondition,The Citizen must be authenticated in the system,0,0,0,0,0,0,0,0,1
EA39.txt,EA39.txt.quality_requirement,Not Provided,0,0,0,0,0,0,0,0,0
EA40.txt,EA40.txt.actor,Started by Citizen continued by employee,0,0,0,0,0,0,0,0,1
EA40.txt,EA40.txt.flow_of_events.0,The Citizen presses on the Electoral Card button,1,0,0,0,1,1,0,0,1
EA40.txt,EA40.txt.flow_of_events.1,The system displays the card request form,1,1,1,0,1,1,0,0,0
EA40.txt,EA40.txt.flow_of_events.2,The Citizen confirms the operation,1,0,0,0,1,1,0,0,1
EA40.txt,EA40.txt.flow_of_events.3,The system sends a notification to the clerk,1,1,1,0,1,1,0,0,0
EA40.txt,EA40.txt.flow_of_events.4,The citizen will receive the election card which Will be delivered to hisher home address,1,1,1,1,1,1,0,0,0
EA40.txt,EA40.txt.name,Request Electrical Case,1,1,1,1,1,1,0,0,0
EA40.txt,EA40.txt.postcondition,The System alerts the clerk OR In the case where the service is not available the case is invoked of use Service Not Available,1,0,1,0,1,1,0,0,0
EA40.txt,EA40.txt.precondition,The Citizen must be authenticated in the system The voter card has not been sent,0,0,0,0,0,0,0,0,1
EA40.txt,EA40.txt.quality_requirement,Not Provided,0,0,0,0,0,0,0,0,0
EA41.txt,EA41.txt.actor,Started by citizen,0,0,0,0,0,0,0,0,1
EA41.txt,EA41.txt.flow_of_events.0,Citizen clicks on the button view practices ID Card Change of Residence,1,0,0,0,1,1,0,0,1
EA41.txt,EA41.txt.flow_of_events.1,The system displays a screen with the practices that concern the citizen,1,1,1,1,1,1,0,0,0
EA41.txt,EA41.txt.name,Visualization Practice,1,1,1,1,1,1,0,0,0
EA41.txt,EA41.txt.postcondition,The citizen displays the screen OR In the case where the citizen wants to delete a file the system calls the use case Delete Practice OR In the case where the citizen wants to edit a practice the system calls the use case Edit Practice OR In the case where the service is not available the use case is called of use case Service Not Available,1,1,1,1,1,1,0,0,1
EA41.txt,EA41.txt.precondition,The citizen has authenticated in the system,0,0,0,0,0,0,0,0,1
EA41.txt,EA41.txt.quality_requirement,Not Available,0,0,0,0,0,0,0,0,0
EA42.txt,EA42.txt.actor,Started by Employee Communicates with Citizen,0,0,0,0,0,0,0,0,1
EA42.txt,EA42.txt.flow_of_events.0,Clerk accepts the practice,1,1,0,0,1,1,0,0,1
EA42.txt,EA42.txt.flow_of_events.1,The system sets the practice as accepted,1,1,1,1,1,1,0,0,0
EA42.txt,EA42.txt.flow_of_events.2,Then sends a notification to the Citizen,1,1,1,0,1,1,0,0,0
EA42.txt,EA42.txt.name,Practice Accepted,1,1,1,1,1,1,0,0,0
EA42.txt,EA42.txt.postcondition,A notification was sent to the Citizen OR The system encountered an unexpected error so calls the use case Service Not Available,1,0,1,0,1,1,0,0,0
EA42.txt,EA42.txt.precondition,The Employee is logged into the system has selected a pending practice,0,0,0,0,0,0,0,0,1
EA42.txt,EA42.txt.quality_requirement,This use case includes the use cases Assistance Economic Assistance Domestic Service Mobility Disabled Accommodations Night Assistance Girls Mothers Minor Assistance Housing Release Parking Disabled,0,0,0,0,0,0,0,0,0
EA43.txt,EA43.txt.actor,Initiated by Employee Communicates with Citizen,0,0,0,0,0,0,0,0,1
EA43.txt,EA43.txt.flow_of_events.0,Clerk rejects the practice,1,1,0,0,1,1,0,0,1
EA43.txt,EA43.txt.flow_of_events.1,The system sets the file as rejected,1,1,1,1,1,1,0,0,0
EA43.txt,EA43.txt.flow_of_events.2,It then sends a notification to the Citizen,1,1,1,0,1,1,0,0,0
EA43.txt,EA43.txt.name,Practice Response,1,1,1,1,1,1,0,0,0
EA43.txt,EA43.txt.postcondition,A notification was sent to the Citizen OR The system encountered an unanticipated error so calls the use case Service Not Available,1,0,1,0,1,1,0,0,0
EA43.txt,EA43.txt.precondition,The Employee is logged into the system has selected a pending file,0,0,0,0,0,0,0,0,1
EA43.txt,EA43.txt.quality_requirement,This use case includes the use cases Assistance Economic Assistance Domestic Service Mobility Disabled Accommodations Night Assistance Girls Mothers Minor Assistance Housing Release Parking Disabled,0,0,0,0,0,0,0,0,0
EA44.txt,EA44.txt.actor,Started by Employee,0,0,0,0,0,0,0,0,1
EA44.txt,EA44.txt.flow_of_events.0,Employee selects View Pending Requests '',1,1,0,0,1,1,0,0,1
EA44.txt,EA44.txt.flow_of_events.1,System shows the list of pending files,1,1,1,1,1,1,0,0,0
EA44.txt,EA44.txt.name,View Practices Attended Employee,1,1,1,1,1,1,0,0,0
EA44.txt,EA44.txt.postcondition,The Employee selects a pending request and the use case Show Practice Awaiting Employee '' is invoked OR The Employee returns to the previous screen OR The System encountered an unanticipated error so calls the use case Service Not Available OR Unanticipated Quality Requirements,1,0,1,0,1,1,0,0,1
EA44.txt,EA44.txt.precondition,The Employee has logged in correctly,0,0,0,0,0,0,0,0,1
EA45.txt,EA45.txt.actor,Initiated by User Communicates with Social Services Office,0,0,0,0,0,0,0,0,1
EA45.txt,EA45.txt.flow_of_events.0,User selects Social Work feature by selecting Night Reception Request '',1,1,0,0,1,1,0,0,1
EA45.txt,EA45.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data,1,1,1,0,1,1,0,0,0
EA45.txt,EA45.txt.flow_of_events.2,The user enters hisher own data and if necessary enters the data of a third person specifying the relationship with that person,1,0,0,1,1,1,0,0,1
EA45.txt,EA45.txt.flow_of_events.3,He also specifies an alternative home or address and a possible date of appointment with social workers,1,0,0,1,1,1,0,0,1
EA45.txt,EA45.txt.flow_of_events.4,He then submits the form,1,0,0,0,1,1,0,0,1
EA45.txt,EA45.txt.flow_of_events.5,The system picks up the master data of the requesting citizen and the receiving citizen if different from the requestor and data regarding the receiving Citizen 's household,1,1,1,0,1,1,0,0,0
EA45.txt,EA45.txt.flow_of_events.6,The request is sent to the Social Services office and the user is notified of the submission,1,0,1,0,1,1,0,0,0
EA45.txt,EA45.txt.name,Welcome Night,1,1,1,1,1,1,0,0,0
EA45.txt,EA45.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available,1,0,1,0,1,1,0,0,1
EA45.txt,EA45.txt.precondition,The user has successfully logged in and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
EA45.txt,EA45.txt.quality_requirement,Unanticipated,0,0,0,0,0,0,0,0,0
EA46.txt,EA46.txt.actor,Started by User,0,0,0,0,0,0,0,0,1
EA46.txt,EA46.txt.flow_of_events.0,User selects Request sickness allowance '',1,1,0,0,1,1,0,0,1
EA46.txt,EA46.txt.flow_of_events.1,The system displays the page with the information for requesting the INPS office for the sickness check also allowing the user to print it out,1,1,1,0,1,1,0,0,0
EA46.txt,EA46.txt.name,Check Sickness,1,1,1,0,1,1,0,0,0
EA46.txt,EA46.txt.postcondition,The user viewed the page OR The system encountered an unanticipated error then called the use case Service Not Available,1,0,1,0,1,1,0,0,1
EA46.txt,EA46.txt.precondition,The user has accessed the system and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
EA46.txt,EA46.txt.quality_requirement,Unanticipated,0,0,0,0,0,0,0,0,0
EA47.txt,EA47.txt.actor,Initiated by User Communicates with Social Services Office,0,0,0,0,0,0,0,0,1
EA47.txt,EA47.txt.flow_of_events.0,User selects the Social Assistance feature by selecting Housing Assistance Request evictions '',1,1,0,0,1,1,0,0,1
EA47.txt,EA47.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data if different,1,1,1,0,1,1,0,0,0
EA47.txt,EA47.txt.flow_of_events.2,The user enters hisher own data and those of the recipient if the recipient is a third person if necessary specifying the relationship with that person also specifies the new domicile,1,0,0,1,1,1,0,0,1
EA47.txt,EA47.txt.flow_of_events.3,The user selects the attached documentation minutes of enforceable eviction the new registered lease and the ISEE model,1,1,0,1,1,1,0,0,1
EA47.txt,EA47.txt.flow_of_events.4,Heshe then submits the form,1,0,0,0,1,1,0,0,1
EA47.txt,EA47.txt.flow_of_events.5,The system retrieves the master data of the recipient citizen and data regarding the recipient Citizen 's household,1,0,1,1,1,1,0,0,0
EA47.txt,EA47.txt.flow_of_events.6,The request is sent to the Social Services office and the user is notified of the submission,1,0,1,0,1,1,0,0,0
EA47.txt,EA47.txt.name,Assistance Housing,1,1,1,1,1,1,0,0,0
EA47.txt,EA47.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available,1,0,1,0,1,1,0,0,1
EA47.txt,EA47.txt.precondition,The user has successfully logged in and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
EA47.txt,EA47.txt.quality_requirement,Unanticipated,0,0,0,0,0,0,0,0,0
EA48.txt,EA48.txt.actor,Initiated by User Communicates with Social Services Office,0,0,0,0,0,0,0,0,1
EA48.txt,EA48.txt.flow_of_events.0,User selects Home care request elderly minors handicapped '',1,1,0,0,1,1,0,0,1
EA48.txt,EA48.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data,1,1,1,0,1,1,0,0,0
EA48.txt,EA48.txt.flow_of_events.2,The user enters the master data of the applicant and if necessary enters the data of a third person specifying the relationship with that person,1,0,0,1,1,1,0,0,1
EA48.txt,EA48.txt.flow_of_events.3,The system picks up the data of the applicant citizen the master data of the recipient citizen in case the applicant and recipient were not the same person and the data concerning the household of the recipient Citizen,1,0,1,1,1,1,0,0,0
EA48.txt,EA48.txt.flow_of_events.4,The user specifies the psycho-physical conditions of the recipient specifying the attached documents disability certificate issued by the ASL commission andor health card of the attending physician andor certificate of the pension provider ISEE model finally specifying a possible date of appointment with social workers,1,0,0,1,1,1,0,0,1
EA48.txt,EA48.txt.flow_of_events.5,Then submit the form,1,0,0,0,1,1,0,0,1
EA48.txt,EA48.txt.flow_of_events.6,The system picks up data regarding any social welfare services the recipient already uses,1,0,1,1,1,1,0,0,0
EA48.txt,EA48.txt.flow_of_events.7,It then forwards the request to the Social Services office and notifies the Citizen that the request has been made,1,1,1,0,1,1,0,0,0
EA48.txt,EA48.txt.name,Domestic Assistance Domestic Assistance,1,1,1,1,1,1,0,0,0
EA48.txt,EA48.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available,1,0,1,0,1,1,0,0,1
EA48.txt,EA48.txt.precondition,The user has successfully logged in and selected the Social Assistance feature,0,0,0,0,0,0,0,0,1
EA48.txt,EA48.txt.quality_requirement,Unanticipated,0,0,0,0,0,0,0,0,0
EA49.txt,EA49.txt.actor,Initiated by User Communicates with Office of Social Services,0,0,0,0,0,0,0,0,1
