file,ID,text
EA123.txt,EA123.txt.postcondition,The payment has been made OR In the case where there is insufficient funds to cover the payment or an error occurs in the transaction the System calls the case use case Payment Not Successful OR In the case where additional generic problems arise the System calls the use case Service Not Available
EA123.txt,EA123.txt.quality_requirement,Not Provided
EA123.txt,EA123.txt.flow_of_events.0,The Citizen clicks on the button to access the Online Tax Payment area
EA123.txt,EA123.txt.flow_of_events.1,The System displays the list of fees that can be paid online
EA123.txt,EA123.txt.flow_of_events.2,The Citizen selects the section dedicated to Income Tax for Individuals and its payment
EA123.txt,EA123.txt.flow_of_events.3,The System redirects the Citizen to the necessary section showing the form of the relevant tax and the relevant amount to be paid
EA123.txt,EA123.txt.flow_of_events.4,The Citizen confirms the correctness of the information selects the preferred payment method and initiates the transaction
EA123.txt,EA123.txt.flow_of_events.5,The System performs the transaction and displays a successful payment message
EA115.txt,EA115.txt.name,View Results Toxicological Environmental
EA115.txt,EA115.txt.actor,Citizen User Registered
EA115.txt,EA115.txt.precondition,The Citizen is authenticated in the municipal system OR The Citizen has accessed the municipal system
EA115.txt,EA115.txt.postcondition,The Citizen is satisfied with the information collected OR The Citizen is unable to view the card and therefore the use case Service Not Available which handles technical failure cases is extended
EA115.txt,EA115.txt.quality_requirement,System response times are acceptable and on the order of hundredths of a second if the card is correctly displayed by the person who requested it Whereas if there was some hiccup in the display of the use case the system response times increase on the order of seconds from a minimum of to a maximum of
EA115.txt,EA115.txt.flow_of_events.0,The Citizen accesses this tab in order to become personally aware of the environmental situation in the municipality where he or she resides whether it is being kept under control and what values are at risk and why this is so
EA115.txt,EA115.txt.flow_of_events.1,The system responds with a descriptive screen about the toxicological values received from the chemical and toxicological analyses carried out by the Civil Defense on the environment and municipal land
EA70.txt,EA70.txt.name,Reservation Interview Canceled
EA70.txt,EA70.txt.actor,Started by Citizen
EA70.txt,EA70.txt.precondition,This use case extends Booking Interview and checks when a citizen decides to cancel the interview booking
EA70.txt,EA70.txt.postcondition,The system resubmits the form
EA70.txt,EA70.txt.quality_requirement,Not provided
EA70.txt,EA70.txt.flow_of_events.0,Citizen decides heshe wants to cancel the interview reservation and then enters in the form that heshe wants to cancel it
EA70.txt,EA70.txt.flow_of_events.1,System receives the form notifies cancellation of interview booking and resubmits the form
EA8.txt,EA8.txt.name,Logout Administrator
EA8.txt,EA8.txt.actor,Started by Administrator
EA8.txt,EA8.txt.precondition,The administrator has logged into the system Logout condition The system closes the administrator 's session
EA8.txt,EA8.txt.quality_requirement,Not provided
EA8.txt,EA8.txt.flow_of_events.0,The administrator wants to end the work session and clicks on the Logout button
EA8.txt,EA8.txt.flow_of_events.1,The system logs the administrator out of the system and returns to the main screen
EA63.txt,EA63.txt.name,Information Consultancy Youth
EA63.txt,EA63.txt.actor,Started by Citizen
EA63.txt,EA63.txt.precondition,The citizen has logged into the system
EA63.txt,EA63.txt.postcondition,The citizen has viewed the information about consulting room OR In case the citizen wants to book an interview the system calls the use case Booking Interview
EA63.txt,EA63.txt.quality_requirement,Not provided
EA63.txt,EA63.txt.flow_of_events.0,The Citizen requests to view the list of counseling centers
EA63.txt,EA63.txt.flow_of_events.1,The system allows to view the list of consulting rooms
EA63.txt,EA63.txt.flow_of_events.2,The Citizen chooses the consulting room
EA63.txt,EA63.txt.flow_of_events.3,The system returns information regarding the chosen consultatory displaying data such as - its location - its opening dates and times
EA63.txt,EA63.txt.flow_of_events.4,- the list of interviews if any booked invoking the use case View Consulting Reservation
EA102.txt,EA102.txt.name,Download Subscription
EA102.txt,EA102.txt.actor,Started by Citizen
EA102.txt,EA102.txt.precondition,The Citizen has authenticated in the system OR The Citizen has accessed the municipal system
EA102.txt,EA102.txt.postcondition,The Citizen has completed downloading the form that heshe must complete and submit in person as it requires accompanying external forms and the use case Civil Service is invoked The Citizen fails to view the download of the form and therefore the use case Service Not Available which handles technical failure cases is extended
EA102.txt,EA102.txt.quality_requirement,The system response time to load the form download ranges from to seconds OR System response time ranges from to seconds if the module download fails
EA102.txt,EA102.txt.flow_of_events.0,The Citizen accesses this screen because heshe wants to enroll in Civil Service
EA102.txt,EA102.txt.flow_of_events.1,The system responds with a page where the requesting Citizen can download the form to fill out and submit to the Civil Defense office
EA109.txt,EA109.txt.name,Civil Protection
EA109.txt,EA109.txt.actor,Started by Citizen
EA109.txt,EA109.txt.precondition,The Citizen is authenticated in the system OR The Citizen has accessed the municipal system
EA109.txt,EA109.txt.postcondition,The system makes the description sheet available to the Citizen and heshe acknowledges it OR In the event that the system fails to have the card displayed the use case Service Not Available is extended which handles Technical Failure cases
EA109.txt,EA109.txt.quality_requirement,The response time to the Citizen 's need is in the hundredths of a second range if the Citizen correctly displays the screen Response times vary in the order of seconds from a minimum of to a maximum of if the Citizen does not correctly view the descriptive screen
EA109.txt,EA109.txt.flow_of_events.0,Citizen accesses the descriptive sheet about general information about the municipal body in question
EA109.txt,EA109.txt.flow_of_events.1,The system responds to the information functionality allowing the display of a description about the active roles played by the Civil Defense
EA12.txt,EA12.txt.name,Edit E Mail Administrator
EA12.txt,EA12.txt.actor,Started by administrator
EA12.txt,EA12.txt.precondition,The administrator has authenticated into the system
EA12.txt,EA12.txt.postcondition,The system saves the new e-mail The system detects an error and retrieves the use case Data Errati OR In the case where the service is not available the use case Service Not Available is invoked
EA12.txt,EA12.txt.quality_requirement,Not Provided
EA12.txt,EA12.txt.flow_of_events.0,Administrator accesses the email edit form
EA12.txt,EA12.txt.flow_of_events.1,The system shows the form the new e-mail entry
EA12.txt,EA12.txt.flow_of_events.2,The administrator enters the new e-mail and presses the confirmation button
EA12.txt,EA12.txt.flow_of_events.3,The system updates the new email
EA125.txt,EA125.txt.name,Payment Fees
EA125.txt,EA125.txt.actor,Started by Citizen
EA125.txt,EA125.txt.precondition,The Citizen has authenticated in the system
EA125.txt,EA125.txt.postcondition,The payment has been made OR In case there is an error in data entry or the available funds are not sufficient to cover the payment the System calls the use case Payment Not Received OR The Citizen clicks on the button related to dispute a particular fine in which case the System calls the use case Contesta Multa OR In the case where there are errors in the data entered by the Citizen the System calls the use case Dati Errati OR In the case where there are generic errors the system calls the use case Service Not Available
EA125.txt,EA125.txt.quality_requirement,None
EA125.txt,EA125.txt.flow_of_events.0,The Citizen clicks on the button to access the online fines management feature
EA125.txt,EA125.txt.flow_of_events.1,The System redirects the Citizen to the desired section
EA125.txt,EA125.txt.flow_of_events.2,The Citizen clicks on the button to pay fines online
EA125.txt,EA125.txt.flow_of_events.3,The System searches for fines against the Citizen in the database for which payment has not yet been received
EA125.txt,EA125.txt.flow_of_events.4,The Citizen selects the fine for which heshe wishes to make payment
EA125.txt,EA125.txt.flow_of_events.5,The System displays the fine form and the relevant amount to be paid
EA125.txt,EA125.txt.flow_of_events.6,The Citizen verifies that the information is correct and initiates the transaction selecting the preferred payment method
EA125.txt,EA125.txt.flow_of_events.7,The System performs the transaction and displays a successful payment message
EA138.txt,EA138.txt.name,Data Errati
EA138.txt,EA138.txt.actor,Started by Citizen
EA138.txt,EA138.txt.precondition,This use case extends use cases and handles exceptional cases of failure due to incorrect input
EA138.txt,EA138.txt.postcondition,The input form is resubmitted
EA138.txt,EA138.txt.quality_requirement,Not expected
EA138.txt,EA138.txt.flow_of_events.0,System displays a message to the terminal screen indicating that the request entered was incorrect
EA138.txt,EA138.txt.flow_of_events.1,Citizen reads the notification message
EA138.txt,EA138.txt.flow_of_events.2,System resubmits the input form
EA73.txt,EA73.txt.name,Information Libraries
EA73.txt,EA73.txt.actor,Started by Citizen
EA73.txt,EA73.txt.precondition,The citizen has logged into the system
EA73.txt,EA73.txt.postcondition,The citizen has viewed the library information OR In case the citizen wants to view a book heshe will be referred to the library website
EA73.txt,EA73.txt.quality_requirement,Not provided
EA73.txt,EA73.txt.flow_of_events.0,Citizen requests to view list of libraries
EA73.txt,EA73.txt.flow_of_events.1,The system allows to view the list of libraries
EA73.txt,EA73.txt.flow_of_events.2,The Citizen chooses the library
EA73.txt,EA73.txt.flow_of_events.3,The system returns information concerning the chosen library by displaying data such as - - - location opening dates and times and link to the library 's website
EA130.txt,EA130.txt.name,Request IPPA Rifiied
EA130.txt,EA130.txt.actor,Started by Employee
EA130.txt,EA130.txt.precondition,The Clerk has authenticated in the system Request IPPA Rifiied includes the case of use Request IPPA
EA130.txt,EA130.txt.postcondition,The system notifies the citizen of the outcome
EA130.txt,EA130.txt.quality_requirement,Not expected
EA130.txt,EA130.txt.flow_of_events.0,The Employee displays the notification received
EA130.txt,EA130.txt.flow_of_events.1,The System displays to the Clerk the request made by the citizen
EA130.txt,EA130.txt.flow_of_events.2,The Clerk reveals an error in the request and rejects the procedure the request
EA130.txt,EA130.txt.flow_of_events.3,The System sends a notification to the citizen who requested the service
EA66.txt,EA66.txt.name,Registration News Informagiovani
EA66.txt,EA66.txt.actor,Started by Citizen
EA66.txt,EA66.txt.precondition,This case requires that the citizen has gone through the authentication procedure
EA66.txt,EA66.txt.postcondition,The system has submitted the applicant 's request OR Should an error occur at the news request stage the system calls the use case Service Not Available OR Should the citizen decide to cancel the news request the system calls the use case News Annulled
EA66.txt,EA66.txt.quality_requirement,Not Provided
EA66.txt,EA66.txt.flow_of_events.0,Citizen requests subscription to informagiovani news to receive service-related advertisements
EA66.txt,EA66.txt.flow_of_events.1,The system displays a form for submitting the request
EA66.txt,EA66.txt.flow_of_events.2,The citizen enters the news request data into a form
EA66.txt,EA66.txt.flow_of_events.3,The system receives the form verifies the data and submits the request
EA40.txt,EA40.txt.name,Request Electrical Case
EA40.txt,EA40.txt.actor,Started by Citizen continued by employee
EA40.txt,EA40.txt.precondition,The Citizen must be authenticated in the system The voter card has not been sent
EA40.txt,EA40.txt.postcondition,The System alerts the clerk OR In the case where the service is not available the case is invoked of use Service Not Available
EA40.txt,EA40.txt.quality_requirement,Not Provided
EA40.txt,EA40.txt.flow_of_events.0,The Citizen presses on the Electoral Card button
EA40.txt,EA40.txt.flow_of_events.1,The system displays the card request form
EA40.txt,EA40.txt.flow_of_events.2,The Citizen confirms the operation
EA40.txt,EA40.txt.flow_of_events.3,The system sends a notification to the clerk
EA40.txt,EA40.txt.flow_of_events.4,The citizen will receive the election card which Will be delivered to hisher home address
EA15.txt,EA15.txt.name,Edit Employee
EA15.txt,EA15.txt.actor,Started by administrator
EA15.txt,EA15.txt.precondition,The administrator has authenticated into the system This use case includes Search Employee and occurs when the administrator wants to edit an employee
EA15.txt,EA15.txt.postcondition,The system modifies the 'employee OR In the case where the service is not available the use case is invoked of use Service Not Available
EA15.txt,EA15.txt.quality_requirement,Not Provided
EA15.txt,EA15.txt.flow_of_events.0,The administrator presses the edit-employee button
EA15.txt,EA15.txt.flow_of_events.1,The system displays a form for editing the clerk
EA15.txt,EA15.txt.flow_of_events.2,The administrator enters the data
EA15.txt,EA15.txt.flow_of_events.3,The system saves the changes made
EA21.txt,EA21.txt.name,Recovery Password Employee
EA21.txt,EA21.txt.actor,Started by employee
EA21.txt,EA21.txt.precondition,The employee has authenticated into the system
EA21.txt,EA21.txt.postcondition,The system sends the password OR In the case where the employee enters a serial number that is not in the system the system calls the use case Data Errati OR In the case where the service is not available the use case Service Not Available is called
EA21.txt,EA21.txt.quality_requirement,Not expected
EA21.txt,EA21.txt.flow_of_events.0,The employee has forgotten the password and presses the password recovery button
EA21.txt,EA21.txt.flow_of_events.1,The system displays the form for entering the matriculation number
EA21.txt,EA21.txt.flow_of_events.2,The employee enters hisher matriculation number and presses the confirmation button
EA21.txt,EA21.txt.flow_of_events.3,The system verifies the data and sends the password to the employee 's email address
EA30.txt,EA30.txt.name,Identity Card Request
EA30.txt,EA30.txt.actor,Started by Citizen continued employee
EA30.txt,EA30.txt.precondition,The Citizen has authenticated in the system The citizen exercises parental authority over the person concerned
EA30.txt,EA30.txt.postcondition,The clerk receives the file and chooses whether to accept it or not by calling the use case Request Card Of Identity Rejected or Request Card Of Identity Accepted OR respectively In the case where the service is not available the use case Service Not Available is invoked
EA30.txt,EA30.txt.flow_of_events.0,Citizen views family status and selects a family member
EA30.txt,EA30.txt.flow_of_events.1,The system displays a form for entering personal data Height special marks etc
EA30.txt,EA30.txt.flow_of_events.2,The Citizen enters the data selects the payment method and presses the confirm button
EA30.txt,EA30.txt.flow_of_events.3,The system shows the screen with the documentation to be shown at the counter on the days and hours the office is open
EA30.txt,EA30.txt.flow_of_events.4,The citizen confirms the transaction
EA30.txt,EA30.txt.flow_of_events.5,The system notifies the clerk of the request
EA86.txt,EA86.txt.name,Request Authorization
EA86.txt,EA86.txt.actor,Initiated by citizen communicates with employee
EA86.txt,EA86.txt.precondition,The citizen has authenticated in the system
EA86.txt,EA86.txt.postcondition,The system displays the form for printing The system sends a message notifying the relevant clerk of the request OR in the case of incorrect data entered the system invokes the use case Dati Errati OR in the case of technical failures the system invokes the use case Service Not Available
EA86.txt,EA86.txt.quality_requirement,Not Available
EA86.txt,EA86.txt.flow_of_events.0,Citizen accesses the certificate and authorization issuance area using the appropriate link
EA86.txt,EA86.txt.flow_of_events.1,The system displays the form for entering the data required for the authorization request eg
EA86.txt,EA86.txt.flow_of_events.2,authorization connection to the water supply network authorization connection to the sewerage network
EA86.txt,EA86.txt.flow_of_events.3,The citizen enters the required data
EA86.txt,EA86.txt.flow_of_events.4,The system verifies the correctness and completeness of the data then displays a summary screen or activates the use case Dati Errati
EA86.txt,EA86.txt.flow_of_events.5,The citizen confirms the operation
EA86.txt,EA86.txt.flow_of_events.6,The system displays the form for printing
EA86.txt,EA86.txt.flow_of_events.7,The system sends a message notifying the appropriate employee of the request
EA86.txt,EA86.txt.flow_of_events.8,The citizen makes the printout to be delivered to the municipal office with the stamp and attachments
EA71.txt,EA71.txt.name,View Reservation Consultation
EA71.txt,EA71.txt.actor,Started by Citizen
EA71.txt,EA71.txt.precondition,This case requires that the Citizen has carried out the authentication procedure
EA71.txt,EA71.txt.postcondition,The Citizen has viewed the information about the reservation OR In case the citizen wants to modifydelete a reservation the system calls the use case Modify Preservation Intercourse Elimi nation Preservation Intercourse
EA71.txt,EA71.txt.quality_requirement,Not provided
EA71.txt,EA71.txt.flow_of_events.0,Citizen requests to view the reservation made at a consultation center
EA71.txt,EA71.txt.flow_of_events.1,The system returns information regarding the selected reservation by displaying data such as - Date and time - Consultatory
EA81.txt,EA81.txt.name,Definition Building Offenses
EA81.txt,EA81.txt.actor,Initiated by citizen communicates with employee
EA81.txt,EA81.txt.precondition,The citizen has authenticated in the system
EA81.txt,EA81.txt.postcondition,The system displays a message notifying the request The system sends a request notification message to the relevant clerk OR in the case of incorrect data entry the system invokes the use case Data Errati OR in the case of technical failures the system invokes the use case Service Not Available
EA81.txt,EA81.txt.quality_requirement,Not Available
EA81.txt,EA81.txt.flow_of_events.0,Citizen accesses the definition of construction offenses request area via the appropriate link
EA81.txt,EA81.txt.flow_of_events.1,The system displays the form for entering the data necessary for the request
EA81.txt,EA81.txt.flow_of_events.2,The citizen enters the required data
EA81.txt,EA81.txt.flow_of_events.3,The system verifies the correctness and completeness of the data then displays a summary screen or activates the Dati Errati use case
EA81.txt,EA81.txt.flow_of_events.4,The citizen confirms the operation
EA81.txt,EA81.txt.flow_of_events.5,The system displays a message notifying of the request
EA81.txt,EA81.txt.flow_of_events.6,The system sends a message notifying the appropriate employee of the request
EA82.txt,EA82.txt.name,Declaration Substitute Act Notoriety
EA82.txt,EA82.txt.actor,Initiated by citizen communicates with employee
EA82.txt,EA82.txt.precondition,The citizen has authenticated in the system
EA82.txt,EA82.txt.postcondition,The system displays a message notifying the request The system sends a request notification message to the relevant clerk OR in the case of incorrect data entry the system invokes the use case Data Errati OR in the case of technical failures the system invokes the use case Service Not Available
EA82.txt,EA82.txt.quality_requirement,Not Available
EA82.txt,EA82.txt.flow_of_events.0,Citizen accesses the Declaration in Lieu of Affidavit area using the appropriate link
EA82.txt,EA82.txt.flow_of_events.1,The system displays the form for entering the data necessary for the request
EA82.txt,EA82.txt.flow_of_events.2,The citizen enters the required data
EA82.txt,EA82.txt.flow_of_events.3,The system verifies the correctness and completeness of the data then displays a summary screen or activates the Dati Errati use case
EA82.txt,EA82.txt.flow_of_events.4,The citizen confirms the operation
EA82.txt,EA82.txt.flow_of_events.5,The system displays a notification message
EA82.txt,EA82.txt.flow_of_events.6,The system sends a message notifying the appropriate employee of the request
EA90.txt,EA90.txt.name,Request Catastical Service
EA90.txt,EA90.txt.actor,Initiated by citizen communicates with clerk
EA90.txt,EA90.txt.precondition,The citizen has authenticated in the system
EA90.txt,EA90.txt.postcondition,The system displays a message notifying the citizen of the request The system displays a message of successful notification of the request to the employee OR in the case of incorrect data entry the system invokes the use case Data Errati OR in the case of technical failures the system invokes the use case Service Not Available
EA90.txt,EA90.txt.quality_requirement,Not Available
EA90.txt,EA90.txt.flow_of_events.0,Citizen accesses the municipal cadastral service area via the appropriate link
EA90.txt,EA90.txt.flow_of_events.1,The system displays the form for entering the necessary data for the request
EA90.txt,EA90.txt.flow_of_events.2,The citizen enters the required data
EA90.txt,EA90.txt.flow_of_events.3,The system verifies the correctness and completeness of the data then displays a summary screen or activates the Dati Errati use case
EA90.txt,EA90.txt.flow_of_events.4,The citizen confirms the operation
EA90.txt,EA90.txt.flow_of_events.5,The system displays the payment method
EA90.txt,EA90.txt.flow_of_events.6,The citizen makes the choice
EA90.txt,EA90.txt.flow_of_events.7,The system sends the appropriate employee a message notifying him of the request
EA90.txt,EA90.txt.flow_of_events.8,The system notifies the citizen that the request has been submitted and the copy will be will be sent shortly
EA139.txt,EA139.txt.name,Service Not Available
EA139.txt,EA139.txt.actor,Started by Citizen
EA139.txt,EA139.txt.precondition,This use case extends use cases and handles exceptional cases of failure due to technical problems
EA139.txt,EA139.txt.postcondition,The input form is resubmitted
EA139.txt,EA139.txt.quality_requirement,Not expected
EA139.txt,EA139.txt.flow_of_events.0,System displays a message on the terminal screen indicating that the request can not be made
EA139.txt,EA139.txt.flow_of_events.1,Citizen reads the notification message
EA139.txt,EA139.txt.flow_of_events.2,System resubmits input form
EA9.txt,EA9.txt.name,Logout Citizen
EA9.txt,EA9.txt.actor,Initiated by citizen
EA9.txt,EA9.txt.precondition,The citizen has logged into the system Logout condition The system closes the citizen 's session
EA9.txt,EA9.txt.quality_requirement,Not provided
EA9.txt,EA9.txt.flow_of_events.0,Citizen wants to end the work session and clicks on the Logout button
EA9.txt,EA9.txt.flow_of_events.1,The system logs the citizen out of the system and returns to the main screen
EA119.txt,EA119.txt.name,Calculate Amount Not Result
EA119.txt,EA119.txt.actor,Started by Citizen
EA119.txt,EA119.txt.precondition,This use case extends Calculate Import and is invoked when the Citizen enters incorrect data OR an error has occurred in the calculation of the amount
EA119.txt,EA119.txt.postcondition,The System notifies the error and resubmits the form to the Citizen
EA119.txt,EA119.txt.quality_requirement,Not Provided
EA119.txt,EA119.txt.flow_of_events.0,The Citizen presses the button related to the tax calculation function
EA119.txt,EA119.txt.flow_of_events.1,The System presents the list of taxes and fees for which the amount can be calculated
EA119.txt,EA119.txt.flow_of_events.2,The Citizen selects the tax of interest
EA119.txt,EA119.txt.flow_of_events.3,The System shows a form to be filled in for calculation
EA119.txt,EA119.txt.flow_of_events.4,The Citizen enters the necessary data
EA119.txt,EA119.txt.flow_of_events.5,The System verifies the correctness of the data but fails to perform the calculation notifying the user of the reason for failure
EA99.txt,EA99.txt.name,What Tempo Fa
EA99.txt,EA99.txt.actor,Started by Citizen
EA99.txt,EA99.txt.precondition,The Citizen is authenticated in the municipal system OR The Citizen has accessed the municipal system
EA99.txt,EA99.txt.postcondition,The Citizen is satisfied with the information received OR The Citizen is unable to view the municipal weather page therefore the use case Service Not Available which handles exceptional cases of technical failure is extended
EA99.txt,EA99.txt.quality_requirement,The system responds in a time varying on the order of hundredths of a second if the user correctly displays the screen related to weather conditions OR On the other hand the time varies in the order of seconds from a minimum of to a maximum of when the user Citizen fails to know the municipal weather conditions
EA99.txt,EA99.txt.flow_of_events.0,The Citizen accesses this screen to view the weather situation for the municipality in which he or she resides
EA99.txt,EA99.txt.flow_of_events.1,The system responds to the Citizen 's need by allowing him to view in addition to the weather situation of his municipality also that of the provinces of the region to which he belongs with update date minimum and maximum temperatures and of course weather conditions expressed with a small descriptive image
EA47.txt,EA47.txt.name,Assistance Housing
EA47.txt,EA47.txt.actor,Initiated by User Communicates with Social Services Office
EA47.txt,EA47.txt.precondition,The user has successfully logged in and selected the Social Assistance feature
EA47.txt,EA47.txt.postcondition,The system has encountered an error in filling out the form so it calls the use case Data Errati OR The user returns to the previous screen OR The system encountered an unanticipated error so it calls the use case Service Not Available
EA47.txt,EA47.txt.quality_requirement,Unanticipated
EA47.txt,EA47.txt.flow_of_events.0,User selects the Social Assistance feature by selecting Housing Assistance Request evictions ''
EA47.txt,EA47.txt.flow_of_events.1,The system displays the form for entering applicant and recipient data if different
EA47.txt,EA47.txt.flow_of_events.2,The user enters hisher own data and those of the recipient if the recipient is a third person if necessary specifying the relationship with that person also specifies the new domicile
EA47.txt,EA47.txt.flow_of_events.3,The user selects the attached documentation minutes of enforceable eviction the new registered lease and the ISEE model
EA47.txt,EA47.txt.flow_of_events.4,Heshe then submits the form
EA47.txt,EA47.txt.flow_of_events.5,The system retrieves the master data of the recipient citizen and data regarding the recipient Citizen 's household
EA47.txt,EA47.txt.flow_of_events.6,The request is sent to the Social Services office and the user is notified of the submission
EA96.txt,EA96.txt.name,Activities Useful
EA96.txt,EA96.txt.actor,Started by Citizen
EA96.txt,EA96.txt.precondition,The Citizen has authenticated into the municipal system OR The Citizen has accessed the system
EA96.txt,EA96.txt.postcondition,The Citizen has correctly viewed the introductory screen and decides to access one of the proposed screens by calling up the Woods use case or the Waste use case The Citizen fails to view the introductory page to the two use cases Woods Waste and therefore extends the Service Not Available use case that handles technical failure cases
EA96.txt,EA96.txt.quality_requirement,System response times are found to be on the order of hundredths of a second if the Citizen correctly views the page of choosing which use case to project to OR Response times are slowed due to external problems and range in the order of seconds to
EA96.txt,EA96.txt.flow_of_events.0,By selecting this use case the Citizen accesses a screen for choosing two use cases Woods Waste
EA96.txt,EA96.txt.flow_of_events.1,The system provides a simple and intuitive screen that allows the user to choose which of the two services to visit to indirectly help maintain acceptable municipal environmental conditions
EA96.txt,EA96.txt.flow_of_events.2,The Citizen chooses one of the two use cases Woods or Waste
EA96.txt,EA96.txt.flow_of_events.3,The system responds to the Citizen 's need by displaying the desired page he or she had requested
EA77.txt,EA77.txt.name,Entry Information
EA77.txt,EA77.txt.actor,Started by Employee
EA77.txt,EA77.txt.precondition,This case requires that the employee has gone through the authentication procedure
EA77.txt,EA77.txt.postcondition,The system has performed the insertion of the news OR If an error occurred in the insertion request the system calls the use case Service Not Available
EA77.txt,EA77.txt.quality_requirement,Not Available
EA77.txt,EA77.txt.flow_of_events.0,Employee requests the insertion of a new news item
EA77.txt,EA77.txt.flow_of_events.1,The system displays a form for submitting the request
EA77.txt,EA77.txt.flow_of_events.2,The clerk enters data about the new news in a form
EA77.txt,EA77.txt.flow_of_events.3,The system receives the form and enters the news into the system
EA11.txt,EA11.txt.name,Edit Citizen
EA11.txt,EA11.txt.actor,Started by employee
EA11.txt,EA11.txt.precondition,The employee has authenticated into the system This use case includes Search Citizen and occurs when the clerk wants to edit a citizen
EA11.txt,EA11.txt.postcondition,The system modifies the citizen OR In the case where the service is not available the use case is invoked of use Service Not Available
EA11.txt,EA11.txt.quality_requirement,Not Provided
EA11.txt,EA11.txt.flow_of_events.0,The clerk presses the edit citizen button
EA11.txt,EA11.txt.flow_of_events.1,The system displays a form for editing the citizen
EA11.txt,EA11.txt.flow_of_events.2,The employee enters the data
EA11.txt,EA11.txt.flow_of_events.3,The system saves the changes made
EA83.txt,EA83.txt.name,Vision Plan Regulator
EA83.txt,EA83.txt.actor,Initiated by citizen
EA83.txt,EA83.txt.precondition,The citizen has accessed the system
EA83.txt,EA83.txt.postcondition,The system displays the master plan OR in the case of technical failures the system retrieves the use case Service Not Available
EA83.txt,EA83.txt.quality_requirement,Not available
EA83.txt,EA83.txt.flow_of_events.0,Citizen accesses the Regulatory Plan area via the appropriate link
EA83.txt,EA83.txt.flow_of_events.1,the system displays the document
EA120.txt,EA120.txt.name,Contesta Multa
EA120.txt,EA120.txt.actor,Started by Citizen
EA120.txt,EA120.txt.precondition,The Citizen has authenticated in the system
EA120.txt,EA120.txt.postcondition,This use case extends Payment Multe and is invoked when the Citizen clicks on the button related to disputing fines OR In case there are generic errors the system calls the use case Service Not Available
EA120.txt,EA120.txt.quality_requirement,Not Provided
EA120.txt,EA120.txt.flow_of_events.0,The Citizen clicks on the button to access the online fine management feature
EA120.txt,EA120.txt.flow_of_events.1,The System redirects the Citizen to the desired section
EA120.txt,EA120.txt.flow_of_events.2,The Citizen clicks on the button to pay fines online
EA120.txt,EA120.txt.flow_of_events.3,The System searches for fines against the Citizen in the database for which payment has not yet been received
EA120.txt,EA120.txt.flow_of_events.4,The Citizen selects the fine for which heshe wishes to make a dispute
EA120.txt,EA120.txt.flow_of_events.5,The System displays all available information related to the fine as well as the form to be filled in for the dispute
EA120.txt,EA120.txt.flow_of_events.6,The Citizen enters the necessary information
EA120.txt,EA120.txt.flow_of_events.7,The System verifies that the information is correct forwards the dispute request to the appropriate person and notifies the Citizen
EA84.txt,EA84.txt.name,Submit Building Project
EA84.txt,EA84.txt.actor,Initiated by citizen communicates with employee
EA84.txt,EA84.txt.precondition,The citizen has authenticated in the system
EA84.txt,EA84.txt.postcondition,The system displays a message that the request has been notified The system sends a message notifying the relevant clerk of the request OR in the case of incorrect data entered the system invokes the use case Data Errati OR in the case of technical failures the system invokes the use case Service Not Available
EA84.txt,EA84.txt.quality_requirement,Not Available
EA84.txt,EA84.txt.flow_of_events.0,Citizen accesses the submit construction project area via the appropriate link
EA84.txt,EA84.txt.flow_of_events.1,The system displays the form for entering the required data
EA84.txt,EA84.txt.flow_of_events.2,The citizen enters the required data
EA84.txt,EA84.txt.flow_of_events.3,The system verifies the correctness and completeness of the data then displays a summary screen or activates the Dati Errati use case
EA84.txt,EA84.txt.flow_of_events.4,The citizen confirms the operation
EA84.txt,EA84.txt.flow_of_events.5,The system displays the form for printing
EA84.txt,EA84.txt.flow_of_events.6,The system sends a message notifying the appropriate employee of the request
EA84.txt,EA84.txt.flow_of_events.7,Citizen makes the printout to be delivered to the municipal office with the required documents and a revenue stamp attached
EA128.txt,EA128.txt.name,Request IPPA
EA128.txt,EA128.txt.actor,Initiated by Citizen communicates with Employee
EA128.txt,EA128.txt.precondition,The Citizen has authenticated in the system
EA128.txt,EA128.txt.postcondition,The clerk receives the file and chooses whether to accept it or not invoking the use case respectively Request IPPA Accepted Request IPPA Rified OR In case there are errors in the data o entered by the user the system calls the use case Data Errred
EA128.txt,EA128.txt.quality_requirement,Not expected
EA128.txt,EA128.txt.flow_of_events.0,The Citizen clicks on the button to access the municipality 's service request area
EA128.txt,EA128.txt.flow_of_events.1,The System redirects the Citizen to the required section
EA128.txt,EA128.txt.flow_of_events.2,The Citizen selects the section dedicated to the Advertising and Public Display Tax request
EA128.txt,EA128.txt.flow_of_events.3,The System displays the relevant request form automatically obtaining the necessary data
EA128.txt,EA128.txt.flow_of_events.4,The Citizen enters additional data necessary for correct completion of the form confirms the correctness of the information and sends the request
EA128.txt,EA128.txt.flow_of_events.5,The System notifies the employee of the request
EA56.txt,EA56.txt.name,Qualification Reduce Guerra
EA56.txt,EA56.txt.actor,Started by User
EA56.txt,EA56.txt.precondition,The user has accessed the system and selected the Social Assistance feature
EA56.txt,EA56.txt.postcondition,The user has viewed the page OR The user has selected one of the direct links to the various certificates birth certificate residence certificate death certificate thereby invoking the use case Request Certificates OR The system encountered an unanticipated error expected so it calls the use case Service Not Available Unanticipated Quality Requirements
